end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedSalesCommissionCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfAcquiredIntangibleAssets,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCollateralForBorrowedSecurities,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositLiabilitiesCollateralIssuedFinancialInstruments,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromEmployeesCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestmentRealizedGainLossOnDisposal,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAcquired,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,FiniteLivedNoncompeteAgreementsGross,FiniteLivedPatentsGross,FiniteLivedTrademarksGross,GainLossOnInvestments,GainLossOnSaleOfBusiness,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherInvestments,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,GuarantyFeeIncome,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueAdjustmentsOnAssetsAndLiabilitiesCarriedAtFairValueUnderFairValueOption,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IndefinitelivedIntangibleAssetsAcquired,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestPaid,InterestPaidNet,InventoryNet,InventoryWriteDown,InvestmentIncomeInterestAndDividend,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCredit,LitigationReserve,LitigationReserveNoncurrent,LitigationSettlementExpense,LongTermDebt,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NotesAndLoansReceivableGrossNoncurrent,NotesAndLoansReceivableNetNoncurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssets,OtherExpenses,OtherIncome,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPaymentsToAcquireBusinesses,PartnersCapitalAccountUnitsContributed,PaymentsForLegalSettlements,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfAssumedDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RetailRevenue,RetainedEarningsAccumulatedDeficit,RevenueRecognitionSalesReturnsReserveForSalesReturns,RevenueSteamProductsAndServices,Revenues,SalesRevenueEnergyServices,SalesRevenueFromEnergyCommoditiesAndServices,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TreasuryStockRetiredCostMethodAmount,TreasuryStockSharesRetired,TreasuryStockValue,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-12-31,2016-04-14,10-K,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,508083.0,,,171081.0,,444843.0,0.0,,,,,,26108346.0,300000.0,,431010.0,,616140.0,,,51000.0,,602320.0,,,,5160265.0,1025520.0,,0.0,,,,,,,,0.0,,,,395726.0,0.0,,,,,-277366.0,,438991.0,12428629.0,,,0.0001,450000000.0,204400850.0,204400850.0,,0.0,20440.0,,,,1780482.0,,,1780482.0,463796.0,,,,,892000.0,,510311.0,10310000.0,0.0,10310000.0,0.0,,,10020.0,0.0,,1484000.0,,1852884.0,,-278463.0,0.0,,,,,,,-0.02,,,,215861.0,,0.0,,,,-140000.0,140000.0,1344000.0,,0.0,,,,,,,,,1852884.0,,,215861.0,-19500.0,,,7830996.0,4000000.0,0.0,,0.0,4734671.0,,0.0,0.0,,,-4043799.0,-4135820.0,-4135820.0,,,,1574421.0,,,0.0,,0.0,,-150131.0,,145575.0,,,,82533.0,0.0,,80795.0,0.0,0.0,,54067.0,899495.0,,899495.0,245573.0,,82533.0,,,301089.0,4068314.0,5160265.0,4042314.0,0.0,,,26000.0,,,,,,,-375862.0,92021.0,,438991.0,,2761726.0,,349786.0,,-3388878.0,-2469378.0,-92021.0,,,,,,,98668.0,,,7830996.0,-3096325.0,46867.0,7849.0,19000000.0,,,,,,,-1039495.0,,,48000.0,,,,,,,89205.0,,,,450000.0,,102418.0,,2228800.0,521410.0,0.0,,0.0,,,90668.0,-31152.0,,,,-2561399.0,134745.0,0.0,,0.0,,4552281.0,-23796018.0,,646186.0,5198467.0,,,,,,,1650000.0,,,,1467813.0,1091951.0,,,,,,,,,,,,168089.0,421400.0,,0.0,10000.0,,,,,869000.0,,400000.0,,190636022.0,
2016-03-31,2016-05-16,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,411965.0,,,166150.0,,503392.0,6537.0,,,,,,27420006.0,75000.0,,,,,,,51000.0,,293418.0,,,,5418423.0,1292642.0,,,,,,,,,,,,,,493336.0,,,,,,97610.0,,,,,,0.0001,450000000.0,220218627.0,220218627.0,,,22022.0,,,,1882667.0,,,1882667.0,51488.0,,,,,1127000.0,,510311.0,,,,,,,10020.0,,,1627000.0,,,0.0,0.0,0.0,,,,,,,-0.01,,,,,,,,,,,-265000.0,408000.0,,,,,,,,,,,,,,,,,,2151863.0,4000000.0,0.0,,0.0,1113513.0,,,,,,-1169960.0,-1183526.0,-1183526.0,,,,0.0,,,0.0,,0.0,,-96118.0,,58549.0,,,,-174.0,,,104600.0,,,,64827.0,410176.0,,,165550.0,,82359.0,,,0.0,4196756.0,5418423.0,,,,,18000.0,,,,,,,-389428.0,,,0.0,,1062239.0,-1056.0,-1056.0,,-963573.0,-1169960.0,-13566.0,,,,,,,90974.0,,,2151863.0,-1038350.0,,,,,,,,,,-145176.0,,,8000.0,,,,,,,1056.0,,,,450000.0,,207018.0,,285000.0,804401.0,,,0.0,,,-7694.0,-11468.0,,,,-1183526.0,125781.0,,7694.0,,,,-26780115.0,,,1165001.0,1092692.0,72309.0,,2151863.0,440608.0,,,,,,1611095.0,1221667.0,,,,,,,,,,,,,,,,,,,,,869000.0,265000.0,,,211994739.0,
2016-06-30,2016-08-15,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,465348.0,,,156767.0,,416584.0,81762.0,,,,,,28651128.0,,,,,,,,,,,,,,5223199.0,975882.0,,,,,,,,,,,,,,342313.0,,,,,,,,,,,,0.0001,450000000.0,245559401.0,245559401.0,,,24556.0,,,,,,,1856941.0,150.0,,,,,,,467091.0,,,,,,,,,,2015000.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533607.0,4000000.0,,,,760039.0,,,,,,-1467558.0,-920800.0,-1843420.0,,-920800.0,,0.0,,,0.0,,,,,,,,,,,,,,125000.0,,,,159203.0,,,,,20102.0,,,,4586296.0,5223199.0,,,,,8000.0,,,,,,,-418711.0,,,,,,,,,,-920226.0,-574.0,,,,,,,84240.0,,,1637636.0,-877597.0,,,,,,,,,,-43203.0,,,,,,,,,,,,,,,,115121.0,,,,,,,,,,,,,,-920800.0,122317.0,,,,,,-26780115.0,,,760189.0,760189.0,0.0,,1637636.0,,,,,,,1055614.0,636903.0,,,,,,,,,,,,,,,,,,,,,869000.0,116000.0,,,404003029.0,
2016-09-30,2016-11-14,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,709456.0,,,106967.0,,477842.0,67879.0,,,,,,33205513.0,,,,,,,,,,,,,,6911819.0,2605753.0,,,,,,,,,,,,,,1914492.0,,,,,,,,,,,,0.0001,450000000.0,327929007.0,327929007.0,,,32793.0,,,,,,,1161939.0,0.0,,,1302500.0,32562500.0,,,467091.0,,,,125000.0,,,,,,1086000.0,,0.0,,0.0,0.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511042.0,4000000.0,,,2085000.0,621327.0,,,,,,-1595388.0,-2998467.0,-1971250.0,,-2998467.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,144725.0,,514067.0,,,20102.0,,,,,6911819.0,3128544.0,,,,0.0,,,,,,,-458420.0,,,,,,,,,,-2963332.0,-35135.0,,,,,,,64182.0,,,3632069.0,-3010742.0,,,,,,,,,,12275.0,,,,,,,,,,,,,,,,125438.0,,,,,,,,,,,,,,-2998467.0,181066.0,,,,,,-26780115.0,,,621327.0,618800.0,2527.0,,1547069.0,,,,,,,4241695.0,3783275.0,,,,,,,,,,,,,,,,,,,,,869000.0,157000.0,,,420697273.0,
2016-12-31,2017-03-31,10-K,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,404545.0,,,121967.0,,458140.0,67879.0,,,,,,34708657.0,300000.0,,,,70398.0,,,100000.0,,1540303.0,,,,6864141.0,2506842.0,,,,,,,,,,,,,,1811503.0,-188652.0,,,,,1415777.0,,0.0,227271136.0,,,0.0001,450000000.0,358840221.0,358840221.0,,,35884.0,,,,1252887.0,,,1252887.0,418913.0,,,,,1438000.0,,,11880000.0,0.0,11880000.0,188652.0,,,42797.0,,,918000.0,,0.0,,0.0,0.0,,,,,,,-0.02,,,,215861.0,,,,,,827000.0,-827000.0,990000.0,729000.0,,,,,,,,,,0.0,,,,,,,8950103.0,4000000.0,0.0,,0.0,4373558.0,,,,,,-5596004.0,-5684521.0,-5684521.0,,-5684521.0,,0.0,,,0.0,,0.0,,-103538.0,,13297.0,,,,-61987.0,,,46356.0,,0.0,188652.0,238194.0,1934976.0,,,422102.0,422102.0,20546.0,,,1027449.0,,6864141.0,2840956.0,,,,0.0,,,,,,,-464379.0,88517.0,,,5683304.0,5683304.0,-265351.0,-265351.0,-4002176.0,-4002176.0,-5596004.0,-88517.0,,,,,,,143557.0,,,8950103.0,-4576545.0,,,24000000.0,,,,,,,-1107976.0,,,26000.0,,,,188652.0,,,76699.0,0.0001,42750000.0,,1400000.0,,148774.0,,295000.0,5486408.0,,,0.0,,,44889.0,-116993.0,,,,-5684521.0,168647.0,,,,,4300663.0,-29392022.0,,491808.0,4792471.0,,,,,0.0,,,,,,4487564.0,4023185.0,,,,,,,,,,,1302500.0,1027449.0,5486408.0,,,,,,,1000000.0,869000.0,,1700000.0,,257985211.0,
2017-03-31,2017-05-19,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,474797.0,,,92007.0,,377912.0,67879.0,,,,,,37721114.0,75000.0,,,,,,,,,131745.0,,,,7087962.0,2806734.0,,,,,,,,,,,,,,2175811.0,,,,,,364308.0,,,,,,0.0001,450000000.0,397885682.0,397885682.0,,,39789.0,,,,,,,1063132.0,3214.0,,3214.0,,,,,,,,,,,,12419.0,,,660000.0,,,,,,,,,,,,-0.01,,,,,,,,,,258000.0,-258000.0,0.0,,,,,,,,,,,,,,,,,0.0,,4000000.0,,,0.0,653665.0,,,0.0,,,,-3605803.0,-3605803.0,,-3605803.0,,,,,0.0,,0.0,,133905.0,,-80228.0,,,0.0,7670.0,,,8142.0,,0.0,125000.0,,207273.0,,,84357.0,84357.0,28216.0,,,1585672.0,,7087962.0,2426528.0,,,,789077.0,,,,,,,-494047.0,,,,1491598.0,1491598.0,0.0,,-1127290.0,-1127290.0,-3576135.0,-29668.0,,,,,,,136592.0,,,4310195.0,-3656530.0,,,,,,,,,,50727.0,,,0.0,,,,0.0,,,0.0,,,,,,156916.0,,0.0,814590.0,0.0,,713933.0,0.0,,,-29960.0,,,,-3605803.0,156228.0,,6965.0,,,,-32968157.0,,,656879.0,654364.0,2515.0,,4310195.0,1585672.0,,,,,,5155481.0,4661434.0,,,,8037500.0,14485334.0,,,,,,321500.0,1071915.0,,,,,,,,,869000.0,258000.0,,,364588043.0,
2017-06-30,2017-08-14,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,404126.0,,,149550.0,,483338.0,52429.0,,,,,,38606765.0,,,,,,,,,,,,,,6566843.0,2297577.0,,,,,,,,,,,,,,1556526.0,,,,,,,,,,,,0.0001,450000000.0,418939169.0,418939169.0,,,41894.0,,,,,,,1144844.0,187797.0,,150.0,,,,0.0462,,,,,,,,,,,544000.0,,,,,,,,,,,,0.0,,,,,,,,,,116000.0,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,760039.0,,,,,,,-920800.0,,,-920800.0,,,,,0.0,,,,,,,,,,,,,,,,125000.0,,159203.0,,,,,28216.0,,,,,6566843.0,2372811.0,,,,789077.0,,,,,,,-494621.0,,,,,,,,,,-920226.0,-574.0,,,,,,,130291.0,,,1637636.0,-877597.0,,,,,,,,,,-43203.0,,,,,,,,,,,,,,,,177068.0,,,,,,,,,,,,,,-920800.0,144266.0,,,,,,-33888384.0,,,760189.0,1202322.0,151412.0,,1637636.0,,,,,,,4688653.0,4194032.0,,,,,,,,,,,,,,,,,,,,,869000.0,-69000.0,,,404003029.0,
2017-09-30,2017-11-20,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,410831.0,,,90500.0,,408832.0,52429.0,,,,,,39419219.0,,,,,,,,,,,,,,4062845.0,1888752.0,,,,,,,,,,,,,,1186861.0,,,,,,,,,,,,0.0001,450000000.0,433208487.0,433208487.0,,,43321.0,,,,,,,1225614.0,100457.0,,,,,,,,,,,,,,,,,387000.0,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915000.0,,,0.0,1029949.0,,,,,,,-1971250.0,,,-1971250.0,,,,,0.0,,,,,,,,,,,,,,,,125000.0,,952157.0,,,,,29191.0,,,,,4062845.0,2236798.0,,,,789077.0,,,,,,,-529756.0,,,,,,,,,,-1931541.0,-39709.0,,,,,,,122853.0,,,2511042.0,-1481093.0,,,,,,,,,,-490157.0,,,,,,,,,,,,,,,,211439.0,,,,,,,,,,,,,,-1971250.0,134093.0,,,,,,-36851715.0,,,1130406.0,984676.0,145730.0,,2511042.0,,,,,,,2355803.0,1826047.0,,,,,,,,,,,,,,,,,,,,,869000.0,462000.0,,,254064890.0,
2017-12-31,2018-10-09,10-K,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,433842.0,,,201156.0,,480304.0,52429.0,52429.0,,,,40588176.0,40588176.0,300000.0,,,,808356.0,,,55000.0,,378371.0,,,-4000000.0,1600842.0,1353585.0,,,,,,,,,,,,,,570527.0,,,,,,-1240976.0,,,,,,0.0001,1400000000.0,457541710.0,457541710.0,,,45754.0,,,,1307758.0,,,1307758.0,27070.0,,,,,1438000.0,,,11930000.0,0.0,11930000.0,125000.0,,,48053.0,,,226000.0,,,,,,,,,,,,-0.03,,,,,,,,,,692000.0,-692000.0,0.0,0.0,,,,125000.0,,,,,,,,,,,,,9317021.0,0.0,0.0,,4000000.0,2676613.0,,,,,,,-10605874.0,,,-10605874.0,,,,,0.0,,0.0,,92949.0,,22164.0,,,,-14675.0,,,95680.0,,,,204624.0,657466.0,,,,269915.0,5871.0,,,2553519.0,,1600842.0,2284142.0,,,,,,,,,,,-543744.0,79365.0,,,2280482.0,,-1663.0,,-3519795.0,,-10526509.0,-79365.0,,,,,,,115386.0,,,13317021.0,-10640408.0,,,29000000.0,,,,,,,34534.0,,,0.0,,,,0.0,,,1663.0,0.0001,42750000.0,0.0,0.0,0.0,244454.0,,0.0,2204014.0,,,10000.0,,,-28171.0,94639.0,,,,-10605874.0,122257.0,,,,,2693430.0,-39918531.0,,10253.0,2703683.0,,,,,0.0,,,,,,-139556.0,-683300.0,,,,,,,,,,,323500.0,2553519.0,2204014.0,,,,,,,1000000.0,869000.0,,50000.0,,407931095.0,
2018-03-31,2019-06-28,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,522936.0,,,200425.0,,387833.0,,52429.0,,,,41433013.0,,,,,,,,,,,81028.0,,,0.0,1012746.0,777325.0,,,,,,,,,,,,,,75187.0,,,,,,-495340.0,,,,,,0.0001,1400000000.0,478754847.0,478754847.0,,,47875.0,,,,,,1388786.0,1388786.0,,,0.0,,,1438000.0,,32131.0,,,,,,,11836.0,,,301000.0,,,,,,,,,,,,0.0,,,,,,,,,,-75000.0,75000.0,0.0,0.0,,,,125000.0,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,505267.0,,,0.0,,,,-1672541.0,,,-1672541.0,,,,,0.0,,0.0,,89094.0,,-92471.0,,,0.0,0.0,,,11551.0,,,,204624.0,148827.0,,50240.0,,61701.0,5871.0,,,643619.0,,1012746.0,2521629.0,,,,,,,,,,,-602787.0,,,,195704.0,,0.0,,-691044.0,,-1613498.0,-59043.0,,,,,,1807300.0,108482.0,,,1953981.0,-1448714.0,,,,,,,,,,-223827.0,,,0.0,,,,0.0,,,0.0,0.0001,42750000.0,0.0,0.0,0.0,256005.0,,0.0,203339.0,0.0,,0.0,0.0,,,-731.0,,,,-1672541.0,110421.0,,6904.0,,,,-41532029.0,,,505267.0,,,,1953981.0,,,,,,,-906096.0,-1508883.0,,,,,,,,,,,,,,,,,,,,,869000.0,,,,465540912.0,
