end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesFairValueDisclosure,AdditionalPaidInCapitalCommonStock,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPreacquisitionContingencyAmount,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentInterestRateStatedPercentage,DeconsolidationGainOrLossAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EquityMethodInvestmentOwnershipPercentage,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LossContingencyAccrualAtCarryingValue,ManagementFeeAmountPaid,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherNonoperatingIncome,PaymentForManagementFee,PaymentsForFees,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromWarrantExercises,ProfitLoss,RelatedPartyCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RetainedEarningsAccumulatedDeficit,Revenues,ServiceManagementCosts,SeveranceCosts1,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentIncreaseAccruedInterest
2018-12-31,2019-03-29,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,7482.0,,,,,296594042.0,,,5895.0,,5895.0,5455.0,5895.0,5455.0,0.0,0.001,500000000.0,441480473.0,441480473.0,441480.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1100000.0,0.0,79000.0,,,,0.0,29000.0,1100000.0,,,,,,,0.0,0.21,-0.2574,0.0,0.0,,0.0474,,0.0,,237439.0,-306507.0,,-306507.0,0.0,,,0.0,0.0,0.0,,0.0,7482.0,0.0,-4950.0,,,,0.0,,0.0,,9068.0,,9068.0,,5895.0,337962.0,,,,,,,,,,,,,,,300362.0,,-294907.0,-294907.0,-306507.0,,300362.0,297439.0,-297439.0,307000.0,,0.0,,,,0.001,3000000.0,0.0,0.0,,,,300362.0,,-306507.0,60000.0,,-297367589.0,0.0,,60000.0,,,,,,,,,,,,,,,-332067.0,,-79000.0,,441480473.0,,
2019-03-31,2019-05-15,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,21864.0,,,,,296594042.0,,,30383.0,,30383.0,24488.0,30383.0,24488.0,,,,,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55525.0,-62266.0,,-62266.0,0.0,,,,,0.0,,,14382.0,,15993.0,,,,,,,,6741.0,,15809.0,,30383.0,424716.0,,,,,,,,,,,,,,,49638.0,,-25150.0,,-62266.0,,350000.0,,-55525.0,,,,,,,,,,,,,,49638.0,,-62266.0,6741.0,,-297429855.0,0.0,,,,,,,,,,,,,,,,,-394333.0,,,,441480473.0,,
2019-06-30,2019-08-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,1715.0,,,,,296594042.0,,,69520.0,,69520.0,,69520.0,,,0.001,500000000.0,441480473.0,441480473.0,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41578.0,-49265.0,,-49265.0,0.0,,,,,0.0,,,,,,,,,,,,,7687.0,,23495.0,,69520.0,513118.0,,,,,,,,,,,,,,,,,,,-49265.0,,465000.0,,-41578.0,,,,,,,,,,,,,,,,,,,-297479120.0,0.0,,,,0.0,,,,,,,,,,,,,-443598.0,,,,441480473.0,,
2019-09-30,2019-11-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,11315.0,,,,,296594042.0,,,26459.0,,26459.0,,26459.0,,,0.001,500000000.0,441480473.0,441480473.0,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53996.0,-63037.0,,-63037.0,0.0,,,,,0.0,,,,,,,,,,,,,9376.0,,32872.0,,26459.0,533094.0,,,,,,,,,,,,,,,,,,,-63037.0,,465000.0,,-53996.0,,,335.0,,,,,,,,,,,,,,,,-297542157.0,0.0,,,,0.0,,,,,,,,,,,,,-506635.0,,,,441480473.0,,
2019-12-31,2020-03-27,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,9078.0,,,,,296594042.0,,,86961.0,,86961.0,,86961.0,81066.0,,0.001,500000000.0,441480473.0,,441480.0,0.0,0.0,0.0,0.08,,0.0,0.0,,0.0,1155000.0,0.0,134000.0,,,,,29000.0,1155000.0,,,,,,,0.0,0.21,-0.2574,,,,0.0474,,,,177552.0,-211374.0,,-211374.0,0.0,,,,,0.0,,0.0,1596.0,,2950.0,,,,,,0.0,,34157.0,,43224.0,,86961.0,630402.0,,,,,,,,,,,,,,,253738.0,,-172672.0,,-211374.0,,554100.0,177552.0,-177552.0,518000.0,,335.0,,,,0.001,3000000.0,0.0,0.0,,,,253738.0,,-211374.0,,,-297578963.0,0.0,,,0.0,,,,,,,,,,,,,,-543441.0,,-55000.0,,441480473.0,,
2020-03-31,2020-05-15,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,4489.0,,,,,296594042.0,,,52808.0,,52808.0,,52808.0,-34153.0,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36323.0,-47375.0,,-47375.0,0.0,,,,,0.0,,,-4589.0,,6759.0,,,,,,0.0,,11052.0,,54276.0,,52808.0,643624.0,,,,,,,,,,,,,,,0.0,,-34153.0,,-47375.0,,554100.0,,-36323.0,,,,,,,0.001,3000000.0,0.0,,,,,0.0,,-47375.0,,,-297626338.0,0.0,,,,,,,,,,,,,,,,,-590816.0,,,,441480473.0,,
2020-06-30,2020-08-07,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,2000.0,,,,,296594042.0,,,9961.0,,9961.0,,9961.0,,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30968.0,-42019.0,,-42019.0,0.0,,,,,0.0,,,,,,,,,,,,11000.0,11051.0,,65327.0,,9961.0,642796.0,,,,,,,,,,,,,,,,,,,-42019.0,,554100.0,,-30968.0,,,,,,,0.001,3000000.0,0.0,,,,,,,,,,-297668357.0,0.0,,,,,,,,,,,,,,,,,-632835.0,,,,441480473.0,,
2020-09-30,2020-11-10,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,,,,296594042.0,,,27526.0,,27526.0,,27526.0,,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30517.0,-41992.0,-41992.0,-41992.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,11475.0,,76803.0,,27526.0,702353.0,,,,,,,,,,600000.0,,,,,,,,,-41992.0,,600000.0,,-30517.0,,,0.0,,,,0.001,3000000.0,0.0,,,,,,,,,,-297710349.0,0.0,,,,,,,,,,,,,,,,,-674827.0,,,441480473.0,441480473.0,441480473.0,
2020-12-31,2021-03-26,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,2000.0,,,,,296594042.0,,,7624.0,,7624.0,,7624.0,-79337.0,,0.001,500000000.0,441480473.0,,441480.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1197000.0,0.0,176000.0,,,,,29000.0,1197000.0,,,,,,,0.0,0.21,-0.2574,,,,0.0474,,,,118160.0,-163836.0,-163836.0,-163836.0,,0.0,0.0,,,0.0,,0.0,-7078.0,,0.0,,,,,,0.0,46000.0,45676.0,,88901.0,,7624.0,714901.0,,,,,,,,,,,,,,,45900.0,,-125237.0,,-163836.0,,600000.0,,-118160.0,682000.0,,0.0,,,,0.001,3000000.0,0.0,0.0,,,,45900.0,,-163836.0,,,-297742799.0,0.0,,,0.0,,,,,,,,,,,,,,-707277.0,,-42000.0,441480473.0,441480473.0,441480473.0,89000.0
2021-03-31,2021-05-14,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,19922.0,,,,,296594042.0,,,25604.0,,25604.0,,25604.0,17980.0,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31450.0,-43688.0,,-43688.0,0.0,,,,,0.0,,,17922.0,,-5992.0,,,,,,0.0,,,,101139.0,,25604.0,776569.0,,,,,,,,,,,,,,,37500.0,,-19520.0,,-43688.0,,637500.0,,-31450.0,,,,,,,0.001,3000000.0,0.0,,,,,37500.0,,-43688.0,,,-297786487.0,0.0,,,,,,,,,,,,,,,,,-750965.0,,,,441480473.0,,
2021-06-30,2021-08-09,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,22564.0,,,,,296594042.0,,,35795.0,,35795.0,,35795.0,,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29769.0,-42731.0,,-42731.0,0.0,,,,,0.0,,,,,,,,,,,,13000.0,12962.0,,114100.0,,35795.0,829491.0,,,,,,,,,,,,,,,,,,,-42731.0,,675000.0,,-29769.0,,,,,,,0.001,3000000.0,0.0,,,,,,,,,,-297829218.0,0.0,,,,,,,,,,,,,,,,,-793696.0,,,,441480473.0,,
2021-09-30,2021-11-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,10646.0,,,,,296594042.0,,,1561.0,,1561.0,,1561.0,,,0.001,500000000.0,441480473.0,,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36351.0,-49962.0,-49962.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,13611.0,,127711.0,,1561.0,845219.0,,,,,,,,,,,,,,,,,,,-49962.0,,675000.0,,-36351.0,,,,,,,0.001,3000000.0,0.0,,,,,,,,,,-297879180.0,0.0,,,,,,,,,,,,,,,,,-843658.0,,,441480473.0,,441480473.0,
