end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedAdvertisingCurrent,AccruedIncomeTaxesCurrent,AccruedProfessionalFeesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingRevenue,AdvertisingRevenueCost,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossesWriteoffsNet,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleSecuritiesEquitySecuritiesCurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CustomerAdvancesAndDepositsCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleInterestExpense,DeconsolidationGainOrLossAmount,DeferredCompensationEquity,DeferredCosts,DeferredCostsCurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsGross,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationConsideration,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InducedConversionOfConvertibleDebtExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseShortTermBorrowings,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoninterestIncome,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivablesGrossCurrent,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesEquity,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForLoanLeaseAndOtherLosses,ProvisionForOtherCreditLosses,PurchaseObligationDueInNextTwelveMonths,PurchaseObligationDueInSecondYear,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RepaymentsOfUnsecuredDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainageDeposit,RetainedEarningsAccumulatedDeficit,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharesIssuedPricePerShare,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-06-30,2015-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4352850.0,,7982.0,,,,,,123719.0,,,,1704140.0,123666740.0,,,,,,,340240.0,,,,,,,,,118372.0,,139105.0,117629.0,,,12598.0,11192.0,25385.0,6923.0,,,4615.0,13846.0,,1595.0,,23789.0,,10915.0,,,,10915.0,,0.001,26666667.0,8041881.0,8041881.0,8042.0,-62849.0,,5000000.0,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,1.0,129726.0,,,-0.0076,,,,,1202278.0,,,129726.0,,,171583.0,,,-60534.0,,,,,,,,,,,,116187.0,116187.0,103268.0,103268.0,,,633196.0,1.0,,,,,9376640.0,139105.0,9365448.0,11192.0,,,,,,,-60534.0,,,1.0,,,-55652.0,55652.0,,,,,,,,,,,,,29324.0,,,,-2315.0,,,-2315.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,106714.0,105202.0,,,,,,,,,,,,,,,21476.0,,,,,,,,,,,,,,-134616457.0,1512.0,,340240.0,,,2356351.0,,,-9237535.0,,,,,,,,,7974482.0,7974482.0,7974482.0
2015-09-30,2015-11-13,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4605865.0,,7982.0,,,,,,137711.0,,,,1704034.0,123667406.0,,,,,,,667.0,,,,,,,,,1333.0,,129912.0,110045.0,,,12825.0,7900.0,21923.0,3462.0,,,4615.0,13846.0,,1198.0,,20725.0,,6823.0,,,,6823.0,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-259809.0,,5000000.0,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,1.0,,,,-0.032,,,,,1222702.0,,,,,,137343.0,,,-259703.0,,,,,,,,,,,,121694.0,121694.0,108694.0,108694.0,,,754493.0,1.0,,,,,9626590.0,129912.0,9618690.0,7900.0,,,,,,,-259703.0,,,1.0,,,138010.0,-138010.0,,,,,,,,,,,,,40831.0,,,,-106.0,,,-106.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,103222.0,103020.0,,,,,,,,,,,,,,,19867.0,,,,,,,,,,,,,,-134876160.0,202.0,,667.0,,,2442146.0,,,-9496678.0,,,,,,,,,8041881.0,8041881.0,8041881.0
2015-12-31,2017-04-14,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,4853036.0,,7982.0,,,,,878275.0,149508.0,,55098.0,,1704049.0,,123686741.0,,,47309.0,,,,,,,,,,,,1333.0,,124590.0,107947.0,,,13052.0,4552.0,18461.0,,,,,,,857.0,,17604.0,6790.0,,,,,6790.0,-15855.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-835421.0,,-5000000.0,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,8517120.0,8517120.0,15975.0,15975.0,1.0,129726.0,,,-0.11,0.34,,205.0,,1241765.0,-7441.0,,129726.0,,,561442.0,,,-836776.0,,,,183459.0,101045.0,-284504.0,,549300.0,5.0,-50414.0,,471503.0,471503.0,50000.0,,1702.0,,,3.0,,,,,9870640.0,124590.0,9866088.0,4552.0,,395292.0,,-1535.0,,-409817.0,-836776.0,,,3.0,1.0,,365276.0,-365276.0,,,,,,,,,,,,,74117.0,,,,1355.0,,,1355.0,,,,,,,,,,,,1535.0,0.001,5000000.0,0.0,0.0,,,101157.0,100955.0,202.0,,,,,,,,,,,407436.0,,71741.0,16643.0,,,,13846.0,4615.0,,12144.0,,,,,,,-135144882.0,,,371309.0,,52.5,2501389.0,47252.0,,-9746050.0,,,,,324000.0,,,,8003289.0,8003289.0,8003289.0
2016-03-31,2017-04-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,5080960.0,,9989.0,,,,,1003693.0,164430.0,,,,1704093.0,,123696741.0,,,,,,,,,,,,,,,1333.0,,125848.0,112421.0,,,13278.0,1148.0,15000.0,,,,,,,574.0,,14426.0,6334.0,,,,,6334.0,-456.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-233488.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,3216.0,,1.0,,,,-0.03,,,44.0,,1300949.0,,,,,,97830.0,,,-233532.0,,,,,,,,213469.0,,4930.0,,125702.0,125702.0,112952.0,,284.0,,,,,,,,10095386.0,125848.0,10094238.0,1148.0,,11277.0,,,,-11777.0,-233532.0,,,,,,107830.0,-107830.0,,,,,,,,,,,,,86055.0,,,,44.0,,,44.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,106087.0,105885.0,202.0,,,,,,,,,,,14455.0,,,13427.0,,,,10385.0,4615.0,,3178.0,,,,,,,-135378414.0,,,10000.0,,52.5,2515844.0,,,-9969538.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2016-06-30,2017-04-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,5311881.0,,12395.0,,,,,1130774.0,177497.0,,,,1704014.0,,123706741.0,,,,,,10000.0,,,,,,,,,1333.0,,120757.0,110545.0,,,11192.0,,11538.0,,,,,,,346.0,,11192.0,6345.0,,,,,6345.0,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-242778.0,,5000000.0,,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,-0.0302,,,,,1339102.0,,,,,,105392.0,,,-242699.0,,,,,,,,,,,,127307.0,127307.0,114752.0,,,,,,,,,,10323073.0,120757.0,10323073.0,,,,,,,,-242699.0,,,,,,115392.0,-115392.0,,,,,,,,,,,,,71377.0,,,,-79.0,,,-79.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,104200.0,103998.0,202.0,,,,,,,,,,,,,,10212.0,,,,6923.0,4615.0,,,,,,,,,-135621113.0,,,10000.0,,,2580736.0,,,-10202316.0,,,,,,,,,8041881.0,8041881.0,8041881.0
2016-09-30,2017-04-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,5542928.0,,12394.0,,,,,1260175.0,161428.0,,,,1703988.0,,123706741.0,,,,,,0.0,,,,,,,,,,,118063.0,111067.0,,,7900.0,,8077.0,,,,,,,177.0,,7900.0,8182.0,,,,,8182.0,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-230449.0,,-5000000.0,,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,-0.0287,,,,,1398283.0,,,,,,100852.0,,,-230423.0,,,,,,,,,,,,129571.0,129571.0,116798.0,,,,,,,,,,10550828.0,118063.0,10550828.0,,,,,,,,-230423.0,,,,,,100852.0,-100852.0,,,,,,,,,,,,,87540.0,,,,-26.0,,,-26.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,102885.0,102683.0,202.0,,,,,,,,,,,,,,6996.0,,,,3462.0,4615.0,,,,,,,,,-135851536.0,,,,,,2623108.0,,,-10432765.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2016-12-31,2017-04-14,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,3118801.0,,9831.0,,,,,1391699.0,166382.0,,13153.0,,1703842.0,,123706741.0,,,20000.0,,,,,,,,,,,,,,111237.0,110341.0,,,,,,,,,,,,,,,8512.0,8512.0,,,,8512.0,1722.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-938366.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,8577316.0,8577316.0,11901.0,11901.0,,,,,-0.12,0.34,,-207.0,,1461237.0,,,,,,403788.0,,,-938159.0,,,,60196.0,258778.0,-318974.0,,767155.0,,672.0,,514371.0,514371.0,50000.0,,947.0,947.0,,,,,,,10775653.0,111237.0,10775653.0,,137858.0,137858.0,3846.0,3846.0,-139775.0,-139775.0,-938159.0,,,,,1.0,423788.0,-423788.0,,,,,,,,,,,,,89652.0,,,,-207.0,,,-207.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,101829.0,101627.0,202.0,,,,,,,,,3846.0,,155462.0,,14049.0,896.0,,,,,,,17604.0,,,,,,,-136083041.0,,,20000.0,,,2656852.0,20000.0,,-10664416.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2017-03-31,2017-05-15,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,6007988.0,,9831.0,,,,,1525362.0,154019.0,,,,1703923.0,,123706741.0,,,,,,10000.0,,,,,,,,,,,133040.0,132272.0,,,,,,,,,,,,,,,,29798.0,,,,29798.0,21286.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-210532.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,128.0,128.0,,,,,-0.0262,,,81.0,,1511121.0,,,,,,77363.0,,,-210613.0,,,,,,,,167527.0,,645.0,,133250.0,133250.0,120922.0,,,,,,,,,,11007988.0,133040.0,11007988.0,,64808.0,64808.0,,,-43603.0,-43603.0,-210613.0,,,,,,77363.0,-77363.0,,,,,,,,,,,,,85996.0,,,,81.0,,,81.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,102474.0,102272.0,202.0,,,,,,,,,,,64808.0,,,768.0,,,,,,,,,,,,,,-136293654.0,,,,,,2721659.0,,,-10874948.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2017-06-30,2017-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,6219788.0,,9831.0,,,,,1660985.0,141068.0,,,,1702838.0,,123706741.0,,,,,,,,,,,,,,,,,111708.0,111068.0,,,,,,,,,,,,,,,6580.0,,,,,6580.0,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-233132.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,-0.0289,,,,,1564248.0,,,,,,96424.0,,,-232047.0,,,,,,,,,,,,135623.0,135623.0,123158.0,,,,,,,,,,11219788.0,111708.0,11219788.0,,,,,,,,-232047.0,,,,,,96424.0,-96424.0,,,,,,,,,,,,,89881.0,,,,-1085.0,,,-1085.0,,,,,,,,,,,,,0.001,5000000.0,,,,,104488.0,104286.0,202.0,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,-136525701.0,,,,,,2753775.0,,,-11108080.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2017-09-30,2017-11-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,6446798.0,,9831.0,,,,,1798063.0,141600.0,,,,1702891.0,,123706741.0,,,,,,,,,,,,,,,,,112115.0,109190.0,,,,,,,,,,,,,,,6439.0,,,,,,,0.001,26666667.0,8041995.0,8041995.0,8042.0,-226603.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,-0.028,,,,,1618286.0,,,25.0,,,89604.0,,,-226656.0,,,,,,,,,,,,137077.0,137077.0,124473.0,,,,,,,,,,11446798.0,112115.0,11446798.0,,,,,,,,-226656.0,,,,,,89579.0,-89579.0,,,,,,,,,,,,,94410.0,,,,53.0,,,53.0,,,,,,,,,,,,,0.001,5000000.0,,,,,102751.0,102549.0,202.0,,,,,,,,,,,,,,2925.0,,,,,,,,,,,,,,-136752357.0,,,,,,2784608.0,,,-11334683.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2017-12-31,2018-04-16,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,3721400.0,,,,,,,1937010.0,44394.0,,4296.0,,1704131.0,,123706741.0,,,,,,,,,,,,,,,,,109748.0,107171.0,,,,,,,,,,,,,,,6124.0,,,,,6124.0,-2388.0,0.001,26666667.0,8041995.0,8041995.0,8042.0,-769671.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,4495007.0,4495007.0,951.0,951.0,,,,,-0.095,0.21,,289.0,,1650355.0,,,25.0,,,272133.0,,,-769960.0,,,,,,,,649669.0,,-782.0,,544898.0,544898.0,50000.0,,,,,,,,,,11543835.0,109748.0,11543835.0,,165584.0,,-2632.0,,-165629.0,,-769960.0,,,47071.0,,,272133.0,-272133.0,,,,,,,,,,,21405000.0,4495000.0,89641.0,,,,289.0,,,289.0,,,,,,,,,,,,2632.0,0.001,5000000.0,,,,,101047.0,100794.0,253.0,,,,,1.0,,,,,,165583.0,,,2577.0,,,,,,,,,,,,,,-136853001.0,,,,,,2822435.0,,,-11434087.0,,,,,,,,,8041995.0,8041995.0,8041995.0
2018-03-31,2018-05-15,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,3849957.0,,33737.0,,,,,2055497.0,53877.0,,,,1704286.0,,123797234.0,,,,,,,,,,,,,,,,,118909.0,116679.0,,,,,,,,,,,,,,,16099.0,,,,,16099.0,9975.0,0.001,26666667.0,8268795.0,8268795.0,8269.0,-242922.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,,347.0,,,,,-0.03,,,155.0,,1700255.0,,,,,,98311.0,,,-243077.0,,,,,,,,128557.0,,-467.0,,140446.0,140446.0,,,,,,,,,,,11705198.0,118909.0,11705198.0,,119206.0,,,,-109386.0,,-243077.0,,,,,,102631.0,-102631.0,,,,,,,,,,,,,6591.0,,,,155.0,,,155.0,,,,,,,,,,,,,0.001,5000000.0,,,,,100580.0,100327.0,253.0,,,,86400.0,,,,,,,32806.0,,,2230.0,,,,,,,,,,,,,,-137096078.0,,,4320.0,,,2855241.0,,,-11825430.0,,,,,,,,,8091195.0,8091195.0,8091195.0
2018-06-30,2018-08-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,3776626.0,,,,,,,2066536.0,60166.0,,,,1703988.0,,123976199.0,,,,,,,,,,,,,,,,,113395.0,111513.0,,,,,,,,,,,,,,,8293.0,,,,,8293.0,,0.001,26666667.0,8575395.0,8575395.0,8575.0,-128249.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,-0.0151,,,,,1641920.0,,,,,,85875.0,,,-127951.0,,,,,,,,,,,,141038.0,141038.0,,,,,,,,,,,11648662.0,113395.0,11648662.0,,,,,,,,-127951.0,,,107500.0,,,94413.0,-94413.0,,,,,,,,,,,,,8004.0,,,,-298.0,,,-298.0,,,,,,,,,,,,,0.001,5000000.0,,,,,103220.0,102967.0,253.0,,,,,,,,,,,,,,1882.0,,,,,,,,,,,,,,-137224029.0,,,8538.0,,,2872036.0,,,-11535267.0,,,,,,,,,8495175.0,8495175.0,8495175.0
2018-09-30,2018-11-14,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,3981708.0,,,,,,,2208850.0,67029.0,,,,1703943.0,,123976199.0,,,,,,,,,,,,,,,,,110993.0,109458.0,,,,,,,,,,,,,,,7954.0,,,,,7954.0,,0.001,26666667.0,8575395.0,8575395.0,8575.0,-223253.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,4506235.0,,,,,,,-0.026,,,,,1695961.0,,,,,,80896.0,,,-223208.0,,,,,,,,,,,,142312.0,142312.0,,,,,,,,,,,11869513.0,110993.0,11869513.0,,,,,,,,-223208.0,,,,,,80896.0,-80896.0,,,,,,,,,,,,,9868.0,,,,-45.0,,,-45.0,,,,,,,,,,,,,0.001,5000000.0,,,,,101504.0,101251.0,253.0,,,,,,,,,,,,,,1535.0,,,,,,,,,,,,,,-137447237.0,,,,,,2887805.0,,,-11758520.0,,,,,,,,,8575395.0,8575395.0,8575395.0
2018-12-31,2019-04-01,10-K,NETWORK CN INC.,NWCN,CIK0000934796,USD,4033084.0,,,,,,,2220786.0,61839.0,,5557.0,,1703947.0,,124133095.0,,,20337.0,,,,,,,,,,,,,,124254.0,122938.0,,,,,,,,,,,,,,,22684.0,,,,,22684.0,16560.0,0.001,26666667.0,8732263.0,8732263.0,8731.0,-818386.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,4506235.0,4513795.0,4513795.0,1261.0,1261.0,,,,,-0.097,0.21,,-184.0,,1737179.0,,,,,,338482.0,,,-818202.0,,,,,,,,419184.0,,-793.0,,566885.0,566885.0,49863.0,,,283105.0,,,,,,,11949684.0,124254.0,11949684.0,,500871.0,,,,-484127.0,,-818202.0,,2.0,107502.0,,,358819.0,-358819.0,,,,,,,,,,,21458262.0,4506235.0,13280.0,,,,-184.0,,,-184.0,,,,,,,,,,,,,0.001,5000000.0,,,,,100254.0,100000.0,254.0,,,,406706.0,,,,,,,94165.0,,,1316.0,,,,,,,,,,,,,,-137671203.0,,,20337.0,,,2916600.0,,,-11825430.0,,,,,,406706.0,,,8442113.0,8442113.0,8442113.0
2019-03-31,2019-05-15,10-Q,NETWORK CN INC.,NWCN,CIK0000934796,USD,4191493.0,,,,,,,2319980.0,82528.0,,,,1704021.0,,124199602.0,,,,,,,,,,,,,,,,,125556.0,124460.0,,,,,,,,,,,,,,,24460.0,,,,,24460.0,1776.0,0.001,26666667.0,8769013.0,8769013.0,8768.0,-223651.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,,,,,,,,220.0,,,,,-0.03,,,74.0,,1777820.0,,,,,,76984.0,,,-223725.0,,,,,,,,158409.0,,-254.0,,143575.0,143575.0,,,,44387.0,,,,,,,12108093.0,125556.0,12108093.0,,63375.0,,,,-61673.0,,-223725.0,,3.0,3.0,,,80153.0,-80153.0,,,,,,,,,,,,,11165.0,,,,74.0,,,74.0,,,,,,,,,,,,,0.001,5000000.0,,,,,100000.0,100000.0,,,,,63375.0,,,,,,,,,,1096.0,,,,,,,,,,,128205.0,,,-137894928.0,,,3169.0,,,2916600.0,,,-11982537.0,,,,,,,,,8733896.0,8733896.0,8733896.0
