end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedLiabilities,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredOther1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContributionOfProperty,ConvertibleDebt,CostOfRevenue,DebtInstrumentUnamortizedDiscount,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeLiabilities,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestments,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtNoncurrent,LongTermNotesPayable,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OilAndGasPropertyFullCostMethodNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherNonoperatingIncomeExpense,PaymentsToAcquireBusinessesGross,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireOilAndGasPropertyAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,PropertyPlantAndEquipmentOwnedNet,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,Revenues,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockOptionPlanExpense,SupplementalUnemploymentBenefitsSeveranceBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,ConvertibleNotesPayableCurrent,CustomerAdvancesAndDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInOtherOperatingAssets,InterestExpenseDebt,OtherAssets,RestrictedCashAndCashEquivalentsAtCarryingValue
2018-05-31,2018-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,32914.0,9360.0,,,120124.0,24000.0,,1207417.0,8830531.0,239204.0,,239204.0,,,266416.0,266416.0,,,,,,,,,,,,106311.0,-224373.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,8749147.0,,45833.0,0.0,318890.0,524616.0,,,843506.0,,,,,,,,,,0.0,,,14061.0,,,,,613312.0,,0.0,583632.0,-522170.0,-20728.0,-21460.0,-19274.0,-449374.0,92254.0,,,,20656.0,31330.0,,190272.0,0.0,0.0,1835796.0,266416.0,1835796.0,,,,,0.0,0.0,-224373.0,98707.0,12034.0,,350000.0,350000.0,0.0,,,495309.0,118003.0,,,,,32914.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,39981.0,,,,,,,,,,,,,195225.0,,,,,,,,,0.0,-10405362.0,9362459.0,300084.0,291000.0,239204.0,,,,,,5374501.0,,8620000.0,0.0,3100000.0,0.0,,4754000.0,0.89,0.0,0.0,0.24,0.0,,-1569380.0,,0.0,,,,239204.0,,,54514765.0,,,,,,,,,
2018-08-31,2018-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,62488.0,,,108922.0,,,1363679.0,8844592.0,,,,,,438331.0,438331.0,,,,,,,,,,,,303606.0,197295.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1962670.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,98627.0,,,,,,,,184612.0,-11202.0,,,,-14178.0,8921.0,,198408.0,,,2020408.0,438331.0,2020408.0,,,,,0.0,0.0,197295.0,-26758.0,,,,350000.0,,,,116464.0,-17837.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,25803.0,,,,,,,,,,,,,87504.0,,,,,,,,,,-10432120.0,2061297.0,28960.0,,14061.0,,,,,,,,,,,,,,,,,,,,-1582077.0,,,,,,,,,54514765.0,,,,,,,,,
2018-11-30,2019-01-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,58766.0,33356.0,,,19778.0,,,1301283.0,8844592.0,,,,,,468747.0,468747.0,,,,,,,,,,,,435418.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1956444.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,120484.0,,,,,,,,,,,,,,8072.0,,206479.0,,,1995717.0,468747.0,1645717.0,,,,,,,,55107.0,,,,0.0,350000.0,,,57305.0,63179.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,13551.0,,,,,,,,,,,,,43460.0,,,,,,,,,,-10377013.0,2076928.0,13845.0,,,,,,,,,,,,,,,,,,,,,,-1526970.0,,,,,,,,,54514765.0,,,,,,,,,
2019-02-28,2019-04-12,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,14569.0,,,153656.0,,,1419175.0,8844592.0,,,,,,552644.0,552644.0,,,,,,,,,,,,350175.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2238769.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,116947.0,,,,,,,,,,,,,,8198.0,,214678.0,,,2044255.0,552644.0,2044255.0,,,,,,,,35359.0,,,,350000.0,,,,73390.0,43557.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,48813.0,,,,,,,,,,,,,54009.0,,,,,,,,,,-10341654.0,2355716.0,19381.0,,,,,,,,,,,,,,,,,,,,,,-1491611.0,,,,,,,,,54514765.0,,,,,,,,,
2019-05-31,2019-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,11690.0,,,27990.0,0.0,,1427940.0,8844592.0,14061.0,,,,,357100.0,357100.0,,,,,,,,,,,,289559.0,183248.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,8283877.0,,45833.0,0.0,297665.0,573575.0,,,871240.0,0.0,,,,,,350000.0,,,0.0,,,,,,,,195978.0,,0.0,-27734.0,0.0,30687.0,-2953.0,0.0,222750.0,-92134.0,,,,-430.0,33596.0,,223083.0,,0.0,2058546.0,357100.0,2058546.0,,0.0,0.0,550000.0,0.0,0.0,183248.0,-146127.0,0.0,0.0,0.0,350000.0,,,,308509.0,-112531.0,,,,,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,39551.0,,,,,,,0.0,,,,,,230615.0,,,,,,,,,0.0,-10551489.0,8479855.0,77894.0,,14061.0,,,,,,5374501.0,,8620000.0,0.0,75000.0,0.0,,4679000.0,0.89,0.0,0.0,0.41,0.0,,-1701446.0,,0.0,,,,14061.0,,,54514765.0,,,,,,,,,
2019-08-31,2019-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,45910.0,,,144406.0,,,1605811.0,8844592.0,,,,,,492573.0,492573.0,,,,,,,,,,,,321428.0,31869.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2069317.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,15865.0,,,,,,,,220721.0,116416.0,,,,-12812.0,8630.0,,231713.0,,,2279267.0,492573.0,2279267.0,,,,,0.0,0.0,31869.0,-85248.0,,,,350000.0,,,,92483.0,-76618.0,,,,,,,,,0.0,,0.0001,10000000.0,,,0.0,,26739.0,,,,,,,,,,,,,70665.0,,,,,,,,,,-10636737.0,2085182.0,21818.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,-1786694.0,,,,,,,,,54514765.0,,,,,,,,,
2019-11-30,2020-01-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,27176.0,,,17147.0,,,1507465.0,8844592.0,,,,,,414745.0,414745.0,,,,,,,,,,,,383672.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1951148.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,85575.0,0.0,,,,,,,,,,,,,8563.0,,240275.0,,,2170749.0,414745.0,1820749.0,,,350000.0,,,,,30690.0,,,0.0,,,,,46322.0,39253.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,13926.0,,,,,,,,,,,,,29186.0,,,,,,,,,,-10606047.0,2036723.0,17136.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,-1756004.0,,,,,,,,,54514765.0,,,,,,,,,
2020-02-29,2020-04-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,19204.0,,,307426.0,,,1828454.0,8844592.0,,,,,,720002.0,720002.0,0.0,,,,,,,,,,,357185.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2111583.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,74133.0,0.0,,,,,,,,,,,,,8792.0,,249068.0,,,2492559.0,720002.0,2492559.0,,,,,,,,-16553.0,,,350000.0,,,,,81894.0,-7761.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,55391.0,,,,,,,,,,,,,61665.0,,,,,,,,,,-10622600.0,2185716.0,20229.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,-1772557.0,,,,,,,,,54514765.0,,,,,,,,,
2020-05-31,2020-08-31,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,20954.0,0.0,32000.0,32058.0,,,1581847.0,8844592.0,,,,0.0,,1623061.0,1623061.0,0.0,,,,,,,,,,0.0,1532511.0,1242952.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,7968985.0,0.0,45833.0,0.0,298177.0,5409.0,304996.0,297710.0,906292.0,49237.0,0.0,,,,,350000.0,350000.0,0.0,0.0,,,,0.0,,,,176182.0,0.0,0.0,35052.0,0.0,-35052.0,0.0,0.0,9264.0,4068.0,36050.0,0.0,153907.0,18941.0,36050.0,,259133.0,,0.0,3491423.0,1623061.0,2731545.0,759878.0,0.0,759878.0,550000.0,1233656.0,0.0,9296.0,-166916.0,,1233656.0,473778.0,350000.0,,0.0,,307048.0,-130866.0,,,,,,0.0,,,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,58492.0,1233656.0,,,,,,1233656.0,0.0,0.0,,,,232048.0,,0.0,,0.0,,,,,0.0,-10718405.0,8145167.0,75000.0,,0.0,,,,,,5374501.0,,8695000.0,0.0,0.0,0.0,,4679000.0,0.89,0.0,0.0,0.0,0.0,,-1868362.0,,0.0,,,,0.0,,,54514765.0,,1532511.0,,,,,,,
2020-08-31,2020-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,83105.0,,,294491.0,,,1799714.0,8844592.0,,,,,,1720447.0,1271547.0,,,,,,,,,,,,948795.0,-583716.0,5374501.0,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1718864.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,448900.0,,,,-42877.0,,,,,,,,292216.0,262433.0,,,,30231.0,12198.0,,271331.0,,,3783639.0,1720447.0,3230310.0,,1233656.0,553329.0,,0.0,-448900.0,-134816.0,-194830.0,,1233656.0,680327.0,350000.0,,,,139755.0,-182632.0,,,,,,,,,448900.0,,0.0001,10000000.0,0.0,0.0,0.0,,28261.0,,,,,,,,,,,,,120758.0,,,,,,,,,,-10913235.0,1675987.0,18997.0,222023.0,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,-2063192.0,,,,,,,48223.0,,54514765.0,,,,,,,,,
2020-11-30,2021-01-19,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,77235.0,,,24457.0,,,1760312.0,8844592.0,,,,,,1461845.0,1076569.0,,,,,,,,,,,,1040799.0,,5374501.0,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1262837.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,385276.0,,,,-15283.0,-63624.0,,,,,,,,,,,,,14168.0,,285498.0,,,3752534.0,1461845.0,2586168.0,,1233656.0,1166366.0,,,,,-227497.0,,1233656.0,67290.0,350000.0,,,,134422.0,-149705.0,,,,,,,,,,,0.0001,10000000.0,,,0.0,,11313.0,,,,,,,,,,,,,109376.0,,,,,,,,,,-11140732.0,1247554.0,25046.0,222023.0,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,-2290689.0,,,,,,,13224.0,,54514765.0,,1040799.0,,,,,,,
2021-02-28,2021-04-19,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,218921.0,,,0.0,,,1536620.0,8844592.0,,,,,,3055274.0,2038244.0,417901.0,,,926655.0,448457.0,31022.0,436076.0,436076.0,417901.0,447176.0,,1865618.0,,5374501.0,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,1230765.0,25208.0,95373.0,,,,,,,,,,,,,,,,0.01,,,,339617.0,,,,152203.0,-45659.0,,,,,,,,,,,,,12052.0,,11256.0,,,4935707.0,3055274.0,2135766.0,,606226.0,2193715.0,,,,,410256.0,,2467311.0,273596.0,0.0,,230237.0,,102137.0,50066.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,172626.0,,,,,,,,,,,,,78366.0,,677413.0,,447176.0,,,,,,-10730476.0,1382968.0,23771.0,284113.0,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,-1880433.0,,,,,,,0.0,,54514765.0,,,,,,,,,
2021-05-31,2021-09-14,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,267643.0,168522.0,0.0,0.0,,,1559283.0,8844592.0,,,,12439.0,,2770808.0,1632322.0,486294.0,72678.0,17678.0,995048.0,448457.0,99415.0,436076.0,436076.0,558972.0,447176.0,375779.0,1196650.0,-335861.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,4775976.0,17629.0,95373.0,0.0,380696.0,-17163.0,319449.0,297710.0,980692.0,0.0,13953.0,,,,,0.0,617934.0,600305.0,-0.01,,,,329283.0,,,,-183350.0,-119617.0,0.0,74400.0,0.0,-77330.0,0.0,2930.0,-343380.0,136464.0,39792.0,49540.0,-22564.0,109243.0,52231.0,,17491.0,,345.0,5007406.0,2770808.0,3160615.0,1846791.0,,1246486.0,320833.0,1220155.0,-325176.0,-1230840.0,-368236.0,,2467311.0,1220825.0,,,389480.0,,499332.0,-682682.0,,,,,,576863.0,,55000.0,448900.0,265555.0,0.0001,10000000.0,0.0,0.0,0.0,,267150.0,1233655.0,,,,,,,-13500.0,13500.0,,,,379982.0,433676.0,809203.0,13953.0,419723.0,419723.0,,,,,-11086641.0,4592626.0,119350.0,,,,,,,,5374501.0,,9074000.0,0.0,379000.0,0.0,,4300000.0,0.94,0.0,0.0,0.38,0.0,,-2236598.0,,0.0,,,,0.0,0.0,,54514765.0,,1196650.0,,,,,,,0.0
2021-08-31,2021-10-20,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,185422.0,151630.0,,,,,1594637.0,8847880.0,,,,7579.0,,2399270.0,1147970.0,,,,,,,,,,,,824421.0,-372229.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,591129.0,,95373.0,,,,,,,,13953.0,,,,,607884.0,,,0.02,,,,340130.0,,,,-305011.0,10847.0,,,,,,,-98644.0,-16892.0,4794.0,,35354.0,95231.0,12366.0,,7186.0,,,3748004.0,2399270.0,2564336.0,1183668.0,,1183668.0,,,-99497.0,-272732.0,884576.0,,1257502.0,73834.0,,,505400.0,,164955.0,-469966.0,,,,,,,131153.0,,,99497.0,0.0001,10000000.0,0.0,0.0,,,171919.0,,,,,,,,,,,,,105615.0,,911170.0,,405770.0,,,,,,-10202065.0,286118.0,59340.0,222023.0,3288.0,,,,3.15,0.0095,,,,,,,,,,,,,,118387.0,-1348734.0,,,,,,,,,54514765.0,,,,,,,,,
2021-11-30,2022-01-19,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,87852.0,28847.0,54667.0,,,,1608157.0,8857746.0,,,,,,2962720.0,1569954.0,,,,,,,,,,,,329858.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,573890.0,,95373.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,-287772.0,-18691.0,,,,,,,,,,,,,17057.0,,12736.0,,,4840584.0,2962720.0,3742544.0,1098040.0,,1098040.0,,,,,-538996.0,,1255883.0,157843.0,615381.0,,662075.0,,215476.0,-503248.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,156582.0,,,,,,,,,,,,,109682.0,,1041892.0,,379817.0,,,,,,-10741061.0,286118.0,105794.0,,9866.0,,,,,,,,,,,,,,,,,,,,-1877864.0,,,,,,,,,54514765.0,,1329858.0,165202.0,1000000.0,,,15075.0,10000.0,1000000.0
