end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedSalaries,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BuildingsAndImprovementsGross,CapitalizedComputerSoftwareGross,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositAssets,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfIntangibleAssets,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayable,InventoryRealEstateConstructionInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserve,LoansPayableCurrent,LossOnSaleOfInvestments,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingGainsLosses,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLaborRelatedExpenses,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherShortTermBorrowings,PaidInKindInterest,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAdditionalSeriesValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLegalSettlements,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RedeemableNoncontrollingInterestEquityCarryingAmount,ResearchAndDevelopmentExpense,RestructuringCostsAndAssetImpairmentCharges,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SellingGeneralAndAdministrativeExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharesOutstanding,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodValue,TreasuryStockShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2016-09-30,2018-03-28,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,968933.0,,294765.0,,57095.0,,,3580517.0,,,,,,18583242.0,,,,,,,,,,57195.0,57095.0,,719.0,,,,,,,,,,,,,,0.001,300000000.0,40064983.0,40064983.0,,53572.0,40065.0,-253535.0,,,1352312.0,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,,,,27352.0,,,,-253535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130183.0,,19563.0,,,,,,96000.0,,,7206533.0,57195.0,7206533.0,,672602.0,110620.0,,,,,,,,-253535.0,,,,,,10800.0,,123352.0,-123352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,,,,,,,,-25841632.0,,,,,,325885.0,,,,,,-7149338.0,,,,,,,,,,,,,,,,,,38183086.0,,38183086.0,
2016-12-31,2018-09-12,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,724582.0,,,,,,,3661473.0,,,,,,18583242.0,,,-476220.0,,,,,,,0.0,0.0,,348.0,729859.0,,,,,,,,0.0,0.0,0.0,,,0.001,300000000.0,40064983.0,40064983.0,53572.0,,40065.0,-778920.0,,,,,,,,,,,,,71205.0,,,,,,,,,1029237.0,,-0.02,,-0.02,,,,,,,,,,13000.0,13000.0,0.0,,110620.0,,33913.0,605700.0,,-757720.0,,-778920.0,-0.02,,110620.0,0.0,,,,,,,22492.0,41008.0,,41008.0,243473.0,,243473.0,,,102030.0,,,,22492.0,-169247.0,0.0,0.0,,,,22492.0,,-185933.0,,-137705.0,-146623.0,,,,32050.0,567996.0,,,7121446.0,0.0,7121447.0,,1369121.0,,0.0,,169247.0,169247.0,,0.0,-169247.0,-778920.0,,-757720.0,33913.0,38852.0,,10800.0,,680067.0,-605700.0,,,,,,0.0,,,,,37704.0,,,,325886.0,0.0,0.0,38852.0,488959.0,102030.0,,,0.0,,,,,,0.001,20000000.0,15414600.0,,5.0,,,,,0.0,,,0.0,168558.0,,689.0,,,,168558.0,,-778920.0,,0.0,,,,,-25813740.0,-25813740.0,,,,,,45000.0,,55533156.0,10800.0,-7121447.0,-7121447.0,,,,3454347.0,,,,,,,,181449.0,,,,,,36610636.0,40064983.0,36610636.0,
2017-12-31,2018-11-30,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,683678.0,,,,,,,4135810.0,,4007415.0,729859.0,,19274214.0,19274214.0,,,,,,25000.0,,,179976248.0,206053.0,167653.0,,0.0,729859.0,,,,,,,,167653.0,167653.0,167653.0,,,0.001,300000000.0,40064983.0,40064983.0,53572.0,,40065.0,,,,,488960.0,,,,,3232618.0,,3232618.0,,112546.0,,,,,,,,,794327.0,,,,,,,,,,,,,,0.0,,,,0.0,33913.0,,377004.0,,,-757720.0,,-0.02,,,,,-300284.0,265202.0,35082.0,,,0.0,,511355.0,20052.0,511355.0,,,,-12000.0,0.0,,,,,-97916.0,-33913.0,-12000.0,,,,,,,33913.0,146623.0,,,,,0.0,,,729859.0,7393281.0,206053.0,7393281.0,,,,26400.0,,291969.0,291969.0,-26400.0,-26400.0,-97916.0,-757720.0,,,,,,25800.0,,605700.0,-605700.0,12612634.0,,15849.0,,12000.0,12000.0,,,,185933.0,,,,,,,,,488960.0,,,,-26400.0,,,26400.0,,,,,,,9.0,,,,,275000.0,,,15000.0,1969.0,1969.0,0.0,,,,,,-757720.0,,26400.0,,,,,-26571461.0,-26571461.0,,,567996.0,,384545.0,135000.0,,,25800.0,-7187227.0,,,,,,,,,,,,135000.0,275000.0,,,,,,,40064983.0,,39310.0
2018-03-31,2018-11-30,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,694762.0,,,,,,,4304459.0,,4123915.0,731249.0,,19274214.0,,,,,,,,,,182635000.0,155315.0,116905.0,,0.0,,,5993.0,8656.0,7990.0,7324.0,6658.0,9322.0,116905.0,,-50747.0,,,0.001,300000000.0,40064983.0,40064983.0,,,40065.0,,,,,488960.0,,,,,,,,,142643.0,1390.0,1390.0,,,,,,,802079.0,,,,,,,,,,,,,,,,,,,,,65415.0,,,-238226.0,,-0.01,,,,,,,,,,,,179735.0,7752.0,,,,,,,,,,,,,,,,,,,,,36053.0,,,,,,,,729859.0,7580767.0,155315.0,7580767.0,,,,,,2.0,,-1400.0,,-49349.0,-238226.0,,,,,,25800.0,,202173.0,-202173.0,,,37901.0,,12000.0,,,,,36053.0,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,26410.0,,,18868.0,,-26809686.0,,,,116500.0,,384545.0,,,,,-7418872.0,,,,,,,,,,,,,,,,,,,,40064983.0,,
2018-06-30,2018-11-30,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,727092.0,,,,,,,4463101.0,,4248387.0,732639.0,,19574211.0,,,,,,,,,,,311605.0,274585.0,,0.0,,,5993.0,8656.0,7990.0,7324.0,6658.0,9322.0,274585.0,,,,,0.001,300000000.0,40064983.0,40064983.0,,,40065.0,,,,,488960.0,,,,,,,,,172738.0,1390.0,1390.0,,,,,,,808036.0,,,,,,,,,,,,,,,,,,,,,83629.0,,,-347220.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36054.0,,,,,,,,729859.0,7777696.0,311605.0,7777696.0,,,,,,,,,,,-347220.0,,,,,,25800.0,,311166.0,-311166.0,,,41976.0,,12000.0,,,,,36054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25020.0,,,61675.0,,-27150325.0,,,,164472.0,,384545.0,,,,,-7452404.0,,,,,,,,,,,,,300000.0,,,,,,,40064983.0,,
2018-09-30,2018-11-30,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,702681.0,,,,,,,4613772.0,,4364887.0,734029.0,,19574211.0,,,,,,,,,,,107604.0,71974.0,,0.0,,,5993.0,8656.0,7990.0,7324.0,6658.0,9322.0,71974.0,,,,,0.001,300000000.0,40064983.0,40064983.0,,,40065.0,,,,,488960.0,,,,,,,,,202835.0,1390.0,1390.0,,,,,,,813693.0,,,,,,,,,,,,,,,,,,,,,119240.0,,,-349605.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36053.0,,,,,,,,729859.0,7909613.0,107604.0,7909613.0,,,,,,,,,,,-349605.0,,,,,,25800.0,,313552.0,-313552.0,,,46050.0,,12000.0,,,,,36053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23630.0,,,76422.0,,-27486243.0,,,,116500.0,,384545.0,,,,,-7802009.0,,,,,,,,,,,,,,,,,,,,40064983.0,,
2018-12-31,2020-02-27,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,127671.0,,,,,,,5096781.0,,4473415.0,735139.0,,23448977.0,,,,,,,5.0,,,,38160.0,5040.0,,,,,5993.0,8656.0,7990.0,7324.0,6658.0,9322.0,5040.0,,-162613.0,,,0.001,300000000.0,35905602.0,35905602.0,,,35904.0,,,,,420500.0,,,,,4512019.0,4512019.0,6104912.0,,164313.0,,5280.0,,,,,,,770753.0,,,,,0.0,0.21,-0.21,,,,,,,,,,,,,,529124.0,,,-3396389.0,,-0.09,,,,,-295515.0,260991.0,34524.0,,,,,668775.0,-23574.0,,,,,,,,,,,,,,,,,,,,648349.0,117970.0,,,,,,,,729859.0,6441505.0,38160.0,6441505.0,,,,,,300000.0,,,,-462613.0,-3396389.0,,,,,,25800.0,,3926767.0,-3926767.0,13720449.0,,459053.0,,12000.0,,,,,117970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,21120.0,,,,,-29967849.0,,,,3397643.0,,,2931643.0,,,,-6403349.0,,,,,,,10000.0,,10000.0,2931643.0,,2931643.0,300000.0,,,,,,,3897887.0,,
2019-03-31,2020-03-26,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,723670.0,,,,,,,5465433.0,,4589915.0,736459.0,,22568815.0,,,,,,,,,,,32221.0,421.0,,,,,,,,,,,,,-5040.0,,,0.001,300000000.0,35902602.0,35902602.0,,,35904.0,,,,,266000.0,,,,,,,,,172015.0,1320.0,1320.0,,,,,,,770753.0,,,,,,,,,,,,,,,,,,,,,40409.0,,,-167741.0,,0.0,,,,,,,,,,,,161802.0,,,,,,,,,,,,,,,,,-421.0,,,,,9512.0,,,,,,,,729859.0,8131818.0,32221.0,8131818.0,,,,,,,,,,-5040.0,-167741.0,,,,,,25800.0,,158229.0,-158229.0,,,703503.0,,12000.0,,,,,9512.0,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,19800.0,,,,,-30783939.0,,,,116500.0,,,,,,,-7451248.0,,,,,,,,,,,,,,,,,,,,38197887.0,,
2019-06-30,2020-03-30,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,730997.0,,,,,,,5592225.0,,4504900.0,737779.0,,22568815.0,,,,,,,,,,,19332.0,852.0,,,,,,,,,,,,,,,,0.001,300000000.0,35902602.0,35902602.0,,,35904.0,,,,,266000.0,,,,,,,,,173416.0,1320.0,,,,,,,,770753.0,,,,,,,,,,,,,,,,,,,,,19676.0,,,-147008.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9512.0,,,,,,,,729859.0,8265937.0,19332.0,8265937.0,,,,,,,,,,,-147008.0,,,,,,25800.0,,137496.0,-137496.0,,,913909.0,,,,,,,9512.0,,,,,,,,,,,,,,,,,,,,,,,,852.0,,,,,,,,,,,,,,,,,,18480.0,,,,,-30930947.0,,,,116500.0,,,,,,,-8246606.0,,,,,,,,,,,,,,,,,,,,35902602.0,,
2019-09-30,2020-03-31,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,707917.0,,,,,,,5718238.0,,4621400.0,739099.0,,22568815.0,,,,,,,,,,,158509.0,141349.0,,,,,,,,,,,140100.0,,,,,0.001,300000000.0,35902602.0,35902602.0,,,35904.0,,,,,266000.0,,,,,,,,,191038.0,1320.0,,,,,,,,770753.0,,,,,,,,,,,,,,,,,,,,,86506.0,,,36245.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250083.0,9512.0,,,,,,,,729859.0,8368870.0,158509.0,8368870.0,,,,,,,,,,,36245.0,,,,,,25800.0,,204326.0,-204326.0,,,905800.0,,,,,,,9512.0,,,,,,,,,,,,,,,,,,,,,,,,1249.0,,,,,250083.0,,,,,,,,,,,,,17160.0,,,,,-30894702.0,,,,116500.0,,,,,,,-8210362.0,,,,,,,,,,,,,,,,,,,,38197887.0,,
2019-12-31,2020-06-10,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,27705.0,,,,,,,6092364.0,,4872900.0,10560.0,,23448986.0,,,,,,2.0,,,,,21149.0,5309.0,,,,,,,,,,,5309.0,,269.0,,,0.001,300000000.0,35905602.0,35905602.0,,,35904.0,,,,,54500.0,,,,,2854957.0,2854957.0,,,192895.0,,5280.0,,,,,,,741778.0,,,,,0.0,0.21,-0.21,,,,,,,,,,,,,,138152.0,,,-517651.0,,-0.01,,,,,,,,,,,,529616.0,-28976.0,,,,,12000.0,,,,,,,,,,,,,,,,28582.0,,,,,,,,,6942147.0,21149.0,6942147.0,,,,,,,,,,-269.0,-517651.0,,,,,,25800.0,,739152.0,-739152.0,,,1026569.0,,,,,,,221501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250083.0,,,,,,,,,,,,,15840.0,,,,,-30485499.0,,,,601000.0,,,,,,,-6920998.0,,,,,,,,,,,,,,,,,12.0,,,35902602.0,,
2020-03-31,2020-06-24,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,27605.0,,,,,,,6233290.0,,4989400.0,11880.0,,23448986.0,,,,,,,,,,,14520.0,,,,,,,,,,,,,,-5309.0,,,0.001,300000000.0,35905602.0,35905602.0,,,35904.0,,,,,54500.0,,,,,,,,,194540.0,1320.0,1320.0,,,,,,,737676.0,,,,,,,,,,,,,,,,,,,,,23887.0,,,-143353.0,,0.0,,,,,,,,,,,,398853.0,-4102.0,,,,,,,,,,,,,,,,,,,,,1646.0,,,,,,,,,7078871.0,14520.0,7078871.0,,,,,,,,,,-5309.0,-143353.0,,,,,,25800.0,,141707.0,-141707.0,,,1049348.0,,,,,,,1646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14520.0,,,,,-30628852.0,,,,116500.0,,,,,,,-7064351.0,,,,,,,,,,,,,,,,,,,,35902602.0,,
2020-06-30,2020-08-14,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,28748.0,,,,,,,6432802.0,,5105900.0,13200.0,,23448986.0,,,,,,,,,,,14122.0,922.0,,,,,,,,,,,,,,,,0.001,300000000.0,28571255.0,28571255.0,,,35904.0,,,,,54500.0,,,,,,,,,196187.0,1320.0,,,,,,,,735330.0,,,,,,,,,,,,,,,,,,,,,76241.0,,,-195707.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.0,,,,,,,,,7277180.0,14122.0,7277180.0,,,,,,,,,,,-195707.0,,,,,,25800.0,,194061.0,-194061.0,,,1130716.0,,,,,,,1646.0,,,,,,,,,,,,,,,,,,,,,,,,922.0,,,,,,,,,,,,,,,,,,13200.0,,,,,-30824559.0,,,,116500.0,,,,,,,-7260059.0,,,,,,,,,,,,,,,,,,,,35902602.0,,
2020-09-30,2020-11-16,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,81070.0,,,,,,,6672079.0,,5222400.0,14520.0,,23475772.0,,,,,,,,,,,24203.0,12323.0,,,,,,,,,,,0.0,,,,,0.001,300000000.0,24071255.0,24071255.0,,,24071.0,,,,,54500.0,,,,,,,,,254602.0,1320.0,,,,,,,,710221.0,,,,,,,,,,,,,,,,,,,,,154900.0,,,-274366.0,,-0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7543670.0,24203.0,7543670.0,,,,,,,,,,,-274366.0,,,,-1646.0,,25800.0,,272720.0,-272720.0,,,1195077.0,,,,,,,1646.0,,,0.0,,,,,,,,,,,,,,,,,,,,,12323.0,,,,,,,,,,,,,,,,,,11880.0,,,,,-31098925.0,,,,116500.0,,,,,,,-7534425.0,,,,,,,,,,,,14954.0,,,,,,,,35902602.0,,
2020-12-31,2021-04-14,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,81070.0,,,,,,,6798920.0,,5338900.0,15840.0,,23475776.0,,,,,,3.0,,,,,11582.0,1022.0,,,,,,,,,,,0.0,,-5309.0,,0.0,0.001,300000000.0,24071255.0,24071255.0,,,24071.0,,,,,54500.0,,,,,3011294.0,3011294.0,,,252546.0,,5280.0,,,,,,,731796.0,,,,,0.0,0.21,-0.21,,,,,,,,,,,,,,274611.0,,,-774463.0,,-0.04,,,,,,,,,,,,759921.0,-9982.0,,,,,,,,,,,,,,,,-1022.0,,,,,33852.0,,,,,,,,,7692087.0,11582.0,7692086.0,,,,,,,,,,-5309.0,-774463.0,,,,,,25800.0,,740611.0,-740611.0,,,1207474.0,,0.0,,,,,33852.0,,,,,,,,,,,,,,,,,,,,,,,,1022.0,,,,,,,,,,,,,,,,,,10560.0,,,,,-31259962.0,,,,466000.0,,,,,,,-7680504.0,,,,,,,,,,5000.0,,,,,,,26790.0,,,20310149.0,,
2021-03-31,2021-05-12,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,81070.0,,,,,,,6936018.0,,5656915.0,17160.0,,23529776.0,,,,,,,,,,,10262.0,1022.0,,,,,,,,,,,,,,,,0.001,300000000.0,25571255.0,25571255.0,,,25571.0,,,,,54500.0,,,,,,,,,267942.0,1320.0,1320.0,,,,,,,744119.0,,,,,,,,,,,,,,,,,,,,,86775.0,,,-206241.0,,-0.01,,,,,,,,,,,,137098.0,12323.0,,,,,,,,,,,,,,,,,,,,,1646.0,,,,,,,,,7841507.0,10262.0,7841507.0,,,,,,,,,,,-206241.0,,,,,,25800.0,,204595.0,-204595.0,,,1011161.0,,,,,,,1646.0,,,,,,,,,,,,,,,,,,,,,,,,1022.0,,,,,,,,,,,,,,,,,,9240.0,,,,,-31466202.0,,,,116500.0,,,,,,,-7831245.0,,,,,,,,,,,,55500.0,,,,,,,,24105588.0,,
2021-06-30,2021-08-16,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,81070.0,,,,,,,7054721.0,,5571900.0,18480.0,,23706776.0,,,,,,,,,,,8942.0,1022.0,,,,,,,,,,,,,,,,0.001,300000000.0,28571255.0,28571255.0,,,28571.0,,,,,54500.0,,,,,,,,,269588.0,1320.0,,,,,,,,730468.0,,,,,,,,,,,,,,,,,,,,,166906.0,,,-286372.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7946559.0,8942.0,,,,,,,,,,,,-286372.0,,,,,,25800.0,,284726.0,-284726.0,,,1213233.0,,,,,,,1646.0,,,,,,,,,,,,,,,,,,,,,,,,1022.0,,,,,,,,,,,,,,,,,,7920.0,,,,,-31752575.0,,,,116500.0,,,,,,,-8012017.0,,,,,,,,,,,,180000.0,,,,,,,,24104588.0,,
