end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfGoodsSold,CustomerDepositsCurrent,DeferredPolicyAcquisitionCostForeignCurrencyTranslationAdjustment,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsValuationAllowance,Deposits,Depreciation,DepreciationAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DueFromAffiliateCurrent,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseRelatedParty,InterestIncomeOperating,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAdditionalCapital,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeOtherNetOfTax,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncome,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherDebt,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfInterestInCorporateUnit,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProceedsFromShortTermDebt,ProceedsFromSubordinatedShortTermDebt,ProfessionalFees,ProfitLoss,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-12-31,2015-04-13,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,37586.0,,,37586.0,,1542891.0,,30280.0,16410.0,,,16410.0,,,-2031.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,-99553.0,,0.0,,,322524.0,0.0,,,322524.0,0.0,,,,1840603.0,,13870.0,,,233450.0,,,,33837.0,0.0,,,,,,,,0.0,,,,,,,,,-15193.0,,,,,,1926.0,,,,,,12357.0,,,,,,,0.0,,,,,,,,30280.0,271036.0,,,,112715.0,,-7071.0,,-114746.0,-99553.0,,,,,-87196.0,,,,,,,,,,31500.0,1048155.0,,10000.0,13870.0,,0.0,,,,,,0.0,,,,,,,,,,200000.0,,0.0,,,,,,,45460.0,-99553.0,,,-1840603.0,0.0,,-87196.0,,,-240756.0,-240756.0,,,,,,46733834.0,
2015-03-31,2015-05-20,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,32330.0,,,,,1542891.0,,17347.0,3477.0,,,3477.0,,,,-12933.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,13870.0,,,209900.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,-7591.0,,,,2335.0,,-2335.0,,,,,,2335.0,,,,,28580.0,,,,,,,,,,17347.0,303260.0,,,,37480.0,,0.0,,-50413.0,-45157.0,,,,42822.0,-42822.0,,,,,,,,,,,,,,13870.0,,,,,,,,,,,,,,,0.0,61030.0,0.0,,,,,,,,,,,,23550.0,,-1885760.0,0.0,,42822.0,,,-285913.0,,,,,,,46834078.0,
2015-06-30,2015-08-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,42530.0,,,,,1542891.0,,17741.0,3871.0,,,3871.0,,,,,,,0.001,100000000.0,46956300.0,46756300.0,46956.0,,0.0,,,,,,,,,,,,,,,13870.0,,,217900.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2375.0,,,,,30955.0,,,,,,,,,,17741.0,321460.0,,,,,,,,,-17805.0,,,,15430.0,-15430.0,,,,,,,,,,,,,,13870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1903566.0,0.0,,15430.0,,,-303719.0,,,,,,,46956300.0,
2015-09-30,2015-11-13,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,43427.0,,,,,1542891.0,,32738.0,18868.0,,,18868.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,13870.0,,,237900.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3397.0,,,,,30955.0,,,,,,,,,,32738.0,342357.0,,,,,,,,,-5900.0,,,,2503.0,-2503.0,,,,,,,,,,,,,,13870.0,,,,,,3397.0,,,,,,,,,,,,,,,,,,,,,,,,,-1909466.0,0.0,,2503.0,,,-309619.0,,,,,,,46956300.0,
2015-12-31,2016-03-31,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,43885.0,,,40285.0,,1552891.0,,16956.0,13302.0,,,13302.0,,,-3108.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,,0.0,,,0.0,0.0,680122.0,,680122.0,61030.0,,,,,,3654.0,,,237900.0,,,0.0,40134.0,0.0,0.0,0.34,-0.34,,,,,0.0,,,-81503.0,,,0.0,0.0,,2699.0,,,,10216.0,,,,,,,,10290.0,,,7592.0,,,,,,15750.0,,,,,342815.0,16956.0,339215.0,,,,75696.0,,,,-78804.0,-81503.0,,,,,-71213.0,,,,,,,26250.0,15000.0,11250.0,15750.0,1111615.0,,10000.0,3654.0,,,,,,,,,,,,,,,,,,0.0,,61030.0,,,,,,,33760.0,-81503.0,,,-1922106.0,0.0,,71213.0,,,-322259.0,-322259.0,,,,,,46956300.0,
2016-03-31,2016-05-13,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,46563.0,,,,,1542891.0,,28521.0,7161.0,,,7161.0,,,,-6141.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,21360.0,,,245775.0,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,2678.0,,,,3937.0,,,,0.0,,,,2677.0,,,0.0,,,,,,,,,,,353368.0,28521.0,353368.0,,,,11812.0,,,,-17953.0,-20631.0,,,,17954.0,-17954.0,,,,,,,,,,,,,,21360.0,,,,,,2677.0,,,,,,,,,7875.0,0.0,,,,,,,,,,,,,0.0,,-1924694.0,0.0,,17954.0,,,-324847.0,,,,,,,46834078.0,
2016-06-30,2016-08-15,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,49397.0,,,,,1542891.0,,29653.0,8581.0,,,8581.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,21072.0,,,255775.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2835.0,2835.0,,,,,,,,,,,,,366202.0,29653.0,366202.0,,,,,,,,,-11702.0,,,,8867.0,-8867.0,,,,,,,,,,,,,,21072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1936396.0,0.0,,8867.0,,,-336549.0,,,,,,,46956300.0,
2016-09-30,2016-11-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,72306.0,,,,,1542891.0,,22191.0,5056.0,,,5056.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,17135.0,,,255875.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2908.0,2908.0,,,,,,,,,,,,,389211.0,22191.0,389211.0,,,,,,,,,-30471.0,,,,27563.0,-27563.0,,,,,,,,,,,,,,17135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1966867.0,0.0,,27563.0,,,-367020.0,,,,,,,46956300.0,
2016-12-31,2017-04-17,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,77015.0,,0.0,77015.0,,1552891.0,,5018.0,5018.0,,,5018.0,,,-8284.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,,0.0,,,0.0,,653513.0,,653513.0,61030.0,,,,,,0.0,,,261575.0,,,5911.0,51485.0,0.0,0.0,0.34,-0.34,,,,,0.0,,,-78254.0,,,0.0,0.0,,36730.0,,,,9565.0,,,,,,,,11351.0,,,0.0,,,,,,15750.0,,,,,,5018.0,405531.0,,,,33240.0,,,,-41524.0,-78254.0,,,,,-66903.0,,,,,,,,11813.0,,,2000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-78254.0,,,-2000360.0,0.0,,66903.0,,,-400513.0,-400513.0,,,,,,46956300.0,
2017-03-31,2017-05-15,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,82457.0,,7500.0,,,1552891.0,,12518.0,12518.0,,,12518.0,,,,7500.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,272575.0,,,12821.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,5442.0,,,,6910.0,,,,7500.0,,,,2942.0,2942.0,,0.0,,,,,,,,,,,,12518.0,436383.0,,,,17910.0,,,,-10410.0,-23352.0,,,,20410.0,-20410.0,,,,,,,,,,,,,,,,,,,,2942.0,,,,,,,,,11000.0,,,,,,,,,,,,,,,,-2023712.0,0.0,,20410.0,,,-423865.0,,,,,,,46956300.0,
2017-06-30,2017-08-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,88104.0,,,,,1552891.0,,5118.0,5118.0,,,5118.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,282425.0,,,19004.0,,0.0,,,,,,,,0.0,,,-21580.0,,,0.0,,,,,,,,,,,,,,,3147.0,3147.0,,,,,,,,,,,,,,5118.0,450563.0,,,,,,,,,-21580.0,,,,18433.0,-18433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2045292.0,0.0,,18433.0,,,-445445.0,,,,,,,46956300.0,
2017-09-30,2017-11-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,93850.0,,,,,1552891.0,,5174.0,5174.0,,,5174.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,288675.0,,,24132.0,,0.0,,,,,,,,0.0,,-17068.0,,,,0.0,,,,,,,,,,,,,,,3246.0,3246.0,,,,,,,,,,,,,,5174.0,467687.0,,,,,,,,,-17068.0,,,,13822.0,-13822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2062360.0,0.0,,13822.0,,,-462513.0,,,,,,,46956300.0,
2017-12-31,2018-04-10,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,99650.0,,,99650.0,,1552891.0,,5014.0,5014.0,,,5014.0,,,-4.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,0.0,,,0.0,,258548.0,,258548.0,61030.0,,,,,,,,,292475.0,,,33122.0,64120.0,0.0,0.0,0.34,-0.34,,,,,0.0,,,-80750.0,,,0.0,0.0,,22635.0,,,,27211.0,,,,,,,,12635.0,,,0.0,,,,,,,,,,,,5014.0,486277.0,,,,58111.0,,,,-58115.0,-80750.0,,,,,-68115.0,,,,,,,27563.0,15750.0,11813.0,,1200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80750.0,,,-2081110.0,0.0,,68115.0,,,-481263.0,-481263.0,,,,,,46956300.0,
2018-03-31,2018-05-11,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,105414.0,,,,,1552891.0,,5013.0,5013.0,,,5013.0,,,,-1.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,299475.0,,,40368.0,,0.0,,,,,0.0,,,0.0,,,-20011.0,,,0.0,0.0,,5764.0,,,,7246.0,,,,0.0,,,,3264.0,3264.0,,0.0,,,,,,,,,,,,5013.0,506287.0,,,,14246.0,,,,-14247.0,-20011.0,,,,16747.0,-16747.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,-20011.0,,,-2101121.0,0.0,,16747.0,,,-501274.0,,,,,,,46956300.0,
2018-06-30,2018-08-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,111358.0,,,,,1552891.0,,5003.0,5003.0,,,5003.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,309215.0,,,47479.0,,0.0,,,,,,,,0.0,,,-23805.0,,,0.0,,,,,,,,,,,,,,,3443.0,3443.0,,,,,,,,,,,,,,5003.0,530082.0,,,,,,,,,-23805.0,,,,20362.0,-20362.0,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23805.0,,,-2124926.0,0.0,,20362.0,,,-525079.0,,,,,,,46956300.0,
2018-09-30,2018-11-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,117379.0,,,,,1552891.0,,4989.0,4989.0,,,4989.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,312840.0,,,53969.0,,0.0,,,,,,,,0.0,,-16650.0,-16650.0,,,0.0,,,,,,,,,,,,,,,3521.0,3521.0,,,,,,,,,,,,,,4989.0,546718.0,,,,,,,,,-16650.0,,,,13129.0,-13129.0,,,,,,,,,,3750.0,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16650.0,,,-2141576.0,0.0,,13129.0,,,-541729.0,,,,,,,46956300.0,
2018-12-31,2019-04-01,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,137818.0,,,137818.0,,1552891.0,,1544.0,1544.0,,,1544.0,,,-3470.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,0.0,,276817.0,,276817.0,61030.0,,,,,,,,,313630.0,,,55785.0,77913.0,0.0,0.0,0.21,-0.21,,,71663.0,,0.0,,,-85456.0,,,0.0,0.0,0.0,38168.0,,,,22663.0,,,,,,,,13793.0,,,0.0,0.0,,,,,,,,,,568263.0,1544.0,568263.0,,,,43818.0,,,,-47288.0,-85456.0,,,,,-71663.0,,,0.0,0.0,0.0,,11813.0,11813.0,,16034.0,1300000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85456.0,,,-2166566.0,0.0,,71663.0,,,-566719.0,-566719.0,,,,,,46956300.0,
2019-03-31,2019-05-15,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,129580.0,,,,,1552891.0,,7269.0,7269.0,,,410.0,,,,-1134.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,327530.0,,,68796.0,,0.0,,,,,3494.0,,,0.0,,,-23807.0,,,0.0,0.0,0.0,-8238.0,,,,13011.0,,,,4000.0,,,,3566.0,3566.0,,0.0,0.0,,,,,,7500.0,7500.0,,641.0,,7269.0,597795.0,,,,26911.0,,,,-28045.0,-23807.0,,,,20241.0,-20241.0,-3494.0,,6859.0,,6859.0,,,,,3750.0,,4000.0,,,,,,,,,,,,,,,,,13900.0,,,,,,,,,,,,,-23807.0,,,-2190373.0,0.0,,20241.0,,,-590526.0,,,,,,,46956300.0,
2019-06-30,2019-08-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,135848.0,,,,,1552891.0,,3649.0,3649.0,,,241.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,339380.0,,,69601.0,,0.0,,,,,,,,0.0,,,-18592.0,,,0.0,,,,,,,,,,,,,,,3768.0,3768.0,,,,,,,,,3750.0,3750.0,,342.0,,3649.0,612767.0,,,,,,,,,-18592.0,,,,14824.0,-14824.0,,,3408.0,,3408.0,,,,,3750.0,,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18592.0,,,-2208965.0,0.0,,14824.0,,,-609118.0,,,,,,,46956300.0,
2019-09-30,2019-11-14,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,142737.0,,,,,1552891.0,,258.0,258.0,,,258.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,,,,,,,,,,347185.0,,,74345.0,,0.0,,,,,,,,0.0,,,-16921.0,,,0.0,,,,,,,,,,,,,,,3890.0,3890.0,,,,,,,,,,,,,,258.0,626297.0,,,,,,,,,-16921.0,,,,13031.0,-13031.0,,,,,,,,,,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16921.0,,,-2225886.0,0.0,,13031.0,,,-626039.0,,,,,,,46956300.0,
2019-12-31,2020-03-30,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,0.0,,200136.0,,1552891.0,,33299.0,8215.0,,,8215.0,,,6671.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,0.0,,305237.0,,305237.0,61030.0,,,,,,0.0,0.0,24509.0,370835.0,,46943.0,50000.0,93196.0,0.0,0.0,0.21,-0.21,,,66293.0,,0.0,,,-81576.0,,,0.0,,0.0,34755.0,,,,-3713.0,,,,0.0,,,,15283.0,,,,0.0,,,,,,26250.0,15000.0,11250.0,1163.0,681594.0,33299.0,670575.0,,,,53492.0,,,,-46821.0,-81576.0,,,,,-66293.0,,25084.0,14065.0,11019.0,25084.0,,,,,15948.0,1400000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81576.0,,,-2248142.0,0.0,,,,,-648295.0,-648295.0,,,,,,46956300.0,
2020-03-31,2020-05-15,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,,,155523.0,,1552891.0,,21717.0,83.0,,,83.0,,,,-8132.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,61030.0,,,,,,,,,382225.0,,,67852.0,,0.0,,,,,,,,0.0,,,-25252.0,,,0.0,,0.0,-1300.0,,,,30.0,,,,7000.0,,,,4227.0,,,,0.0,,,,,,22500.0,11250.0,11250.0,866.0,695264.0,21717.0,687872.0,,,,11420.0,,,,-19552.0,-25252.0,,,,,-21025.0,,21634.0,14242.0,7392.0,21634.0,,,,,3750.0,1420000.0,7000.0,,,,,,,,,,,,,,,,,11390.0,,,,,,,30.0,,,,,,,,,-2273394.0,0.0,,21025.0,,,-673547.0,,,,,,,46956300.0,
2020-06-30,2020-08-13,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,,,214669.0,,1552891.0,,18299.0,160.0,,,160.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,61030.0,,,,,,,,,412425.0,,,797.0,,0.0,,,,,,,,0.0,,,-17714.0,,,0.0,,,,,,,,,,,,,,,4458.0,,,,,,,,,,18750.0,7500.0,11250.0,611.0,709560.0,18299.0,705842.0,,,,,,,,,-17714.0,,,,,-13256.0,,18139.0,14421.0,3718.0,18139.0,,,,,3750.0,1440000.0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2291108.0,0.0,,13256.0,,,-691261.0,,,,,,,46956300.0,
2020-09-30,2020-11-13,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,,,226336.0,,1552891.0,,16187.0,1585.0,,,291.0,,,,,,,0.001,100000000.0,,,46956.0,,0.0,,,,,,,,,61030.0,,,,,,1294.0,,,422200.0,,,0.0,,0.0,,,,,,,,0.0,,,-16720.0,,,0.0,,,,,,,,,,,,,,,4730.0,,,,,,,,,,15000.0,3750.0,11250.0,398.0,724168.0,16187.0,724168.0,,,,,,,,,-16720.0,,,,,-11990.0,,14602.0,14602.0,0.0,14602.0,,,,,3750.0,1460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2307828.0,0.0,,11990.0,,,-707981.0,,,,,,,46956300.0,
2020-12-31,2021-03-30,10-K,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,2500.0,,244790.0,,1552891.0,,23216.0,12197.0,,,859.0,,,-7356.0,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,0.0,,321913.0,555.0,321913.0,61030.0,,,,,,11338.0,11338.0,0.0,432350.0,60000.0,71422.0,60000.0,111468.0,0.0,0.0,0.21,-0.21,,,61906.0,,0.0,,,-80178.0,,,0.0,,0.0,44654.0,,,,-35847.0,,,,2500.0,,,,18272.0,,,,0.0,,,,,,11250.0,11250.0,,231.0,751689.0,23216.0,751689.0,,,,25668.0,,,,-33024.0,-80178.0,,,,,-61906.0,,11019.0,11019.0,0.0,11019.0,,,,,15930.0,1530000.0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80178.0,,,-2328320.0,0.0,,,,,-728473.0,-728473.0,,,,,,46956300.0,
2021-03-31,2021-05-17,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,,,250215.0,,1552891.0,,23039.0,15647.0,-761390.0,,1409.0,,,,550.0,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,61030.0,,,,,,14238.0,,,451400.0,,,,,0.0,,,,,,,,0.0,,,-25525.0,,,0.0,,0.0,5425.0,,,,,,,,4500.0,,,,4897.0,,,,0.0,,,,,,7500.0,7500.0,,108.0,777037.0,23039.0,777037.0,,,,16150.0,,,,-15600.0,-25525.0,,,,,-20628.0,,7392.0,7392.0,0.0,7392.0,,,,,3750.0,1550000.0,7000.0,,,,,,,,,,,,,,,,,19050.0,,,,,,,-2900.0,,,,,,,,,-2353845.0,0.0,,20628.0,,,-753998.0,,,,,,,46956300.0,
2021-06-30,2021-08-16,10-Q,"AMANASU TECHNO HOLDINGS CORP,",ANSU,CIK0001168663,USD,,,,260038.0,,1552891.0,,29865.0,26146.0,-773441.0,,1222.0,,,,,,,0.001,100000000.0,46956300.0,46956300.0,46956.0,,0.0,,,,,,,,,61030.0,,,,,,24924.0,,,474800.0,65000.0,,,,0.0,,,,,,,,0.0,,,-15724.0,,,0.0,,,,,,,,,,,,,,,5206.0,,,,,,,,,,3750.0,3750.0,,31.0,799587.0,29865.0,799587.0,,,,,,,,,-15724.0,,,,,-10518.0,,3719.0,3719.0,0.0,3719.0,,,,,3750.0,1570000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2369569.0,0.0,,10518.0,,,-769722.0,,,,,,,46956300.0,
