end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationConsiderationTransferred1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CapitalizedContractCostGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ContractsRevenue,ContractualObligation,ContractualObligationDueInNextTwelveMonths,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertibleSubordinatedDebtCurrent,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredSalesCommission,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositContractsAssets,Deposits,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EmployeeBenefitsAndShareBasedCompensation,EquityIssuancePerShareAmount,EquityMethodInvestments,FairValueAdjustmentOfWarrants,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidRoyalties,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestIncomeOperating,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansPayableCurrent,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,NumberOfOperatingSegments,NumberOfOperatingSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherCostAndExpenseOperating,OtherIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForCommissions,PaymentsForDeposits,PaymentsForRent,PaymentsForSoftware,PaymentsToAcquireSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfEquityMethodInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SalesCommissionsAndFees,SalesRevenueGoodsGross,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShortTermBorrowings,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,SuppliesExpense,TechnologyServicesCosts,TravelAndEntertainmentExpense,UtilitiesCosts,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2019-03-31,2019-05-15,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,23568.0,,,,,,,200084.0,3913187.0,,,,9285.0,2440.0,,,559458.0,23042.0,,,,,,536416.0,,,,23042.0,,23042.0,2033.0,,,,1125000.0,,0.001,,100000000.0,66030515.0,66030515.0,3633333.0,75000.0,66031.0,,,,0.0,,43336.0,,,,,,,,,,,,,50000.0,0.0,,,,,,,,30012.0,30012.0,,,,,0.0,,0.0,,,,,,,,9285.0,,,,,,13718.0,,,,,3751.0,,,,,,,,,,,-9000.0,,-9000.0,,,,85.0,,,,85.0,,,,111904.0,559458.0,111904.0,,45000.0,,,,95000.0,-15750.0,-77217.0,-142984.0,,,,,,,,,,1.0,,67500.0,149147.0,-142898.0,,150.0,,3733.0,,-85.0,,,,,50.0,15750.0,,0.001,30000.0,30000.0,30000.0,30.0,,,,,20000.0,75000.0,,,,,,27704.0,,736500.0,536416.0,,,,,,,1028.0,,-3804694.0,6249.0,6249.0,,,,,3474.0,9285.0,,,1200000.0,,447553.0,,,,,,,,,,,,,,,20000.0,,,,,784.0,,5477.0,,,51592.0,,66001474.0,
2019-06-30,2019-08-14,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,19856.0,,,,50300.0,,,230752.0,4093922.0,,,,9285.0,,,,606871.0,101123.0,,,,,,505748.0,,,,50823.0,,50823.0,,,,,1125000.0,,0.001,,100000000.0,67580515.0,67580515.0,3333333.0,-50000.0,67581.0,,,,0.0,,27087.0,,,,,,,,,,,,,50000.0,0.0,,,,,,25000.0,,30669.0,30669.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,106943.0,606871.0,106943.0,,35000.0,,,,,,,-106910.0,,,,,,,,,,,,67500.0,163768.0,-106895.0,,150.0,,6381.0,,-15.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,16486.0,,736500.0,505748.0,,,,,,,5165.0,,-3911605.0,56873.0,66606.0,,208.0,,,6300.0,9285.0,,,500000.0,,541928.0,,,,,,,,,,,,,,,125000.0,42000.0,,,,2046.0,,19578.0,,,51592.0,,67016348.0,
2019-09-30,2019-11-19,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,27371.0,,,,50000.0,,,261421.0,4148372.0,,,,,,,,547917.0,72837.0,,,,,,475079.0,,,,22837.0,,22837.0,,,,,500000.0,,0.001,,100000000.0,68130515.0,68130515.0,3333333.0,35000.0,68131.0,,,,0.0,,20838.0,,,,,,35000.0,,,,,,,,0.0,,,,,,10000.0,,30669.0,30669.0,,,,,0.0,,0.0,,,,,,,,27855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,93209.0,547917.0,93209.0,,35000.0,,,,,,,-115220.0,,,,,,,,,,,,68796.0,138019.0,-115205.0,,150.0,,1235.0,,-15.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,9711.0,,736500.0,475079.0,,,,,,,0.0,,-4026826.0,22814.0,,,18763.0,,,5096.0,0.0,,,1200000.0,,-496707.0,,,,,,,,,,,,,,40000.0,55000.0,,,,,1119.0,,2480.0,,,51592.0,,67647182.0,
2019-12-31,2020-04-07,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,65315.0,,,,40300.0,,,292090.0,4148372.0,,,,18570.0,10351.0,,,485346.0,40936.0,,,,,,444410.0,,,,636.0,,636.0,-20373.0,,,,,,0.001,,100000000.0,68130515.0,68130515.0,3633333.0,35000.0,68831.0,,,,0.0,,14589.0,-24996.0,,,,,,,,,,,,,,,788401.0,788401.0,,,,,122019.0,122019.0,,,,,30000.0,,-0.01,0.21,,,,,,,,,,,,,55464.0,40300.0,,,,-24996.0,,,,,,,,,,,,,-9000.0,,,,105.0,,,,105.0,,,,144904.0,485346.0,144904.0,,35000.0,,,,335000.0,-15750.0,-339623.0,-677645.0,,,,,,35000.0,,,,,1.0,270000.0,598460.0,-521275.0,,600.0,3350253.0,18172.0,,-105.0,,,,,50.0,15750.0,,0.001,30000.0,30000.0,30000.0,30.0,,,,,200000.0,115000.0,30000.0,,,,,63731.0,,736500.0,444410.0,,,,,10000.0,,6193.0,,-4183091.0,77185.0,,2000000.0,8259.0,,,18605.0,60570.0,,,,,340442.0,,,,,,,,,,,,,,,315000.0,42000.0,,,,5076.0,,25235.0,,,,,67280515.0,
2020-03-31,2020-05-15,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,42957.0,,,,40300.0,,,352758.0,4221933.0,,,,,0.0,,,479007.0,65265.0,,,,,,413742.0,,,,24965.0,,24965.0,24329.0,,,,,,0.001,,100000000.0,69234515.0,69234515.0,4256409.0,35000.0,69235.0,,,,,,8340.0,-6249.0,,,,,,,,,,,,,,,,,,,,,30669.0,30669.0,,,,,40000.0,,0.0,,,,,,,,,,,,,,-22359.0,,,,,-6249.0,,,,,,,,,,,,,,,,,,,,,,,,,,479007.0,126297.0,,35000.0,,,,136666.0,,-112337.0,-122398.0,,,,,,,,,,,1.0,67500.0,130538.0,-122398.0,,195.0,,881.0,,,,,,,65.0,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,66666.0,60000.0,40000.0,,,,,12861.0,,736500.0,383742.0,,,,,30000.0,,2100.0,,-4305489.0,8140.0,,,2011.0,,,2955.0,8000.0,,,,,352710.0,,,,,,,,,,,,,,8000.0,66666.0,,,,,3287.0,,79.0,,,,,69181182.0,
2020-06-30,2020-08-14,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,72099.0,,,,40000.0,,,,4510784.0,,,,,525.0,,,431628.0,47886.0,,,,,,383742.0,,,,6960.0,,6960.0,,,,,,,0.001,,100000000.0,71884515.0,71884515.0,983333.0,35000.0,71885.0,,,,0.0,,2091.0,,,,,,,,,,,,,,,,,,500.0,500.0,,,30000.0,30000.0,,,,,40000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184790.0,431628.0,149190.0,35600.0,35000.0,35600.0,,,,,,-105872.0,,,,,,35000.0,,,,,,67500.0,116840.0,-108872.0,,195.0,,1711.0,,3000.0,,,,500.0,426.0,,,0.001,30000.0,30000.0,30000.0,30.0,426.0,,,,,,,,,,,15509.0,-105872.0,,383742.0,,,,,,,,,-4426611.0,7968.0,,,,,,1725.0,,,,,,246838.0,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,70117848.0,
2020-09-30,2020-11-13,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,104159.0,,,,300.0,,,384096.0,4642284.0,,,,,1025.0,28140.0,,438399.0,85995.0,,,,,,352404.0,,,,84995.0,,84995.0,,,,,,,0.001,,100000000.0,73884515.0,73884515.0,1683076.0,,73885.0,,,,0.0,,,,,,,,,,,,,,,,,,,,700.0,,,,31338.0,31338.0,,,,,125000.0,,0.0,,,,,,,,,-120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,1092.0,,,300851.0,438399.0,265251.0,35600.0,35000.0,35600.0,,,,,,-307430.0,,,,,,35000.0,,,,,,67500.0,190145.0,-186338.0,,1917.0,,2408.0,,-121092.0,,,,200.0,639.0,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,14795.0,-307430.0,736500.0,352404.0,40000.0,,,,,,,,-4718791.0,3807.0,3807.0,,,,,1696.0,28140.0,,,,,137549.0,,,,,,,,,,,,160000.0,,,,28140.0,,,,646.0,,1705.0,,,,,73884515.0,
2020-12-31,2021-03-31,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,111340.0,,,,,,,414765.0,4652124.0,,,,,6787.0,,,27441.0,27441.0,,,,,,,321725.0,,,26741.0,,26741.0,26105.0,0.0,,,,923076.0,0.001,,100000000.0,74044515.0,74044515.0,1443333.0,,74045.0,,,,0.0,,0.0,-14589.0,,,,,,,,,,,,,,,994888.0,994888.0,700.0,200.0,,,122675.0,122675.0,,,,,150000.0,,-0.01,0.21,,,,,,,,-120000.0,,,,,46025.0,-300.0,,,,-14589.0,,,,,,,,,5524.0,,,,,,,,5524.0,,,,,5524.0,,,337464.0,27441.0,301864.0,35600.0,35000.0,35600.0,,,332266.0,,-306161.0,-1430843.0,,,,,35000.0,35000.0,,,,,1.0,270000.0,808691.0,-860747.0,,3585.0,4398883.0,12049.0,,-122524.0,,,,639.0,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,76666.0,,232100.0,,,,,56483.0,-447572.0,736509.0,0.0,40000.0,,,,36500.0,,2100.0,,-5166362.0,19944.0,,,2011.0,,,7759.0,36140.0,,,,,-310023.0,,,265000.0,,,,,,,,,160000.0,,8000.0,76666.0,28140.0,,,,4369.0,,1785.0,,,0.0,,71767015.0,
2021-03-31,2021-05-17,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,91745.0,,,,,,5000.0,,4809032.0,,,,,500.0,,,32582.0,32582.0,,,,,,,,,,31882.0,,31882.0,5141.0,,,,,,0.001,,100000000.0,76494515.0,76494515.0,520257.0,,76495.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,700.0,200.0,,,,,,,,,150000.0,,0.0,,,,,,,,,,,,,,-14595.0,,,,,,,,,,,,,,5171.0,,,,,,,,5171.0,,,,,10695.0,,,323040.0,32582.0,287440.0,35600.0,35000.0,35600.0,,,113000.0,,-107859.0,-102653.0,,,,,,35000.0,,,,,1.0,67500.0,93264.0,-93264.0,,1917.0,,1159.0,,-9389.0,,,,,426.0,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,20000.0,,,,,,,15796.0,-102653.0,,,,,,,,,1720.0,,-5269015.0,300.0,,,1424.0,,,1194.0,,,,,,-290458.0,,,,,,,,,,,,,,,,,,,,1158.0,,1696.0,,,,,75594515.0,
2021-06-30,2021-08-16,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,74009.0,,,,300.0,,,,5445983.0,,,,,2920.0,,,575601.0,575601.0,,,,,,,,,,98394.0,,98394.0,,,,,,,0.001,,100000000.0,79544515.0,79544515.0,770257.0,,79545.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5229.0,,,,,15924.0,,,320533.0,575601.0,284933.0,35600.0,,35600.0,,,,,,-201975.0,,,,,45000.0,45000.0,,,,,,67500.0,197685.0,-196746.0,,2737.0,,4904.0,,-5229.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,115515.0,-479682.0,,0.0,,300.0,,,,,435.0,,-5470990.0,939.0,,,,,,3534.0,,,,,,255068.0,,,,,,,,,,,,,,107500.0,,,,,,2990.0,,70.0,,,0.0,,75594515.0,
2021-09-30,2021-11-15,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,58418.0,,,,300.0,,,,5500347.0,,,,,4420.0,,,346201.0,346201.0,,,,,,,,,,3369.0,,3369.0,,0.0,,,,,0.001,,100000000.0,80004515.0,80004515.0,770257.0,,80005.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,162500.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.0,,,,,21230.0,,,322048.0,346201.0,287148.0,34900.0,,34900.0,,,,,,-285738.0,,,,,45000.0,45000.0,,,,,,67500.0,279261.0,-278307.0,,,,3064.0,,-7431.0,,,,,,,,0.001,30000.0,,,30.0,,,,,,,,,,,,153511.0,,,,,300.0,,,,,47854.0,,-5756729.0,,954.0,,,,,3508.0,,,,,,24153.0,,,,,,,,,,,,,,,,,,,,1635.0,,,,,0.0,,75594515.0,
