end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxes,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,AssetsSoldUnderAgreementsToRepurchaseMarketValue,AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CommonStockholdersEquity,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleNotesPayable,CostMaintenance,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerDepositsNoncurrent,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,ExcessStockSharesIssued,FeesAndCommissionsTransferAgent,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,FreightCosts,GainOrLossOnSaleOfStockInSubsidiary,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidSupplies,IncreaseDecreaseInUnearnedPremiums,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,Land,LegalFees,LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureResidualValueOfLeasedAssets,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableRelatedParties,LoansAndLeasesReceivableRelatedPartiesProceeds,LoansPayable,LoansPayableCurrent,LoansReceivableBasisSpreadOnVariableRate,LoansReceivableNet,LoansReceivableWithVariableRatesOfInterest1,LongTermDebt,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherDeferredCreditsCurrent,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromLoansReceivable,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidExpenseOtherNoncurrent,PrepaidInsurance,ProceedsFromCollectionOfLoansReceivable,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,ReceivablesNetCurrent,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareholderLoansToFinanceLeveragedBuyout,SharePrice,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,TechnologyServicesRevenue,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,IssuanceOfStockAndWarrantsForServicesOrClaims,ProceedsFromLoanOriginations1,RevenueFromContractWithCustomerExcludingAssessedTax,StockIssued1,StockIssuedDuringPeriodValuePurchaseOfAssets
2019-06-30,2019-08-15,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,20192.0,,,,,,,,187541.0,-14488.0,,15158523.0,,,,12999498.0,9139.0,,,,,,,3639.0,,,,,,,0.001,,500000000.0,59800032.0,59800032.0,59800.0,,-374400.0,,,,,,,,,,,,,,,,,,27432.0,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,-354207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120392.0,12999498.0,120392.0,,,,,25200.0,,,,,,,,,,-354207.0,,252615.0,,75000.0,351094.0,-351094.0,,,,,11700000.0,,-20193.0,-20193.0,,,,,,-3113.0,,,,-3113.0,,5500.0,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,1225285.0,1037744.0,,,,,,,,-2324729.0,,,,351094.0,,,,,,12879106.0,,,,10000000.0,229000.0,,,,,343000.0,14045396.0,,,,,
2019-09-30,2020-03-17,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,13661.0,,,,,13661.0,,,279961.0,-54791.0,4574213.0,3534466.0,-344852.0,1953000.0,,1189952.0,99336.0,,,,,,35316.0,836.0,709.0,202384.0,148015.0,,,,0.001,,500000000.0,12907532.0,12907532.0,12908.0,,-2380022.0,-2380022.0,103000.0,,,,755936.0,,,,220930.0,,,,,482384.0,482384.0,,104985.0,204354.0,,,,93000.0,191360.0,87136.0,,-0.27,,,,,-10126.0,2418.0,,,,,,,,,,,,,,,,912646.0,,-2354356.0,,,,,40888.0,-6373.0,-101650.0,,,,-185633.0,,,,-99.0,,5500.0,,,,2000000.0,,,11425.0,,,,11425.0,,,,,,,,,,,203797.0,1189952.0,100797.0,,93000.0,,,87136.0,,,93000.0,,,103000.0,295523.0,-63406.0,-73976.0,-2354356.0,54665.0,191360.0,103000.0,103000.0,3321667.0,-2409021.0,,,,,114.0,,-54791.0,-25666.0,-25666.0,,,,,66090.0,,,,4215.0,,5500.0,,,93000.0,,,,,0.001,20000000.0,,,,,,,27500.0,180745.0,,,103000.0,-156857.0,83762.0,,,87278.0,,,,,1179103.0,899142.0,,,5500.0,19689.0,,19689.0,,-3546175.0,1668582.0,,,3117313.0,,,,,,591519.0,,,,1336225.0,1953000.0,27500.0,,,,307000.0,8869230.0,,,,,
2019-12-31,2020-03-30,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,4900.0,,,,,,,,317192.0,-18922.0,,3569537.0,,,,1011335.0,102722.0,,,,,,,4222.0,3386.0,481670.0,295070.0,,,,0.001,,500000000.0,12907532.0,12907532.0,12908.0,,-219044.0,-219044.0,,,,,221637.0,,,,35071.0,,,,,,,,25553.0,,,,,,,,,-0.02,,,,,2407.0,-746.0,,,,,,,,,,,,,,,,179679.0,,-276864.0,,,,,,,313615.0,,,,,,,,-24.0,,,,,,,,,3206.0,,,,,,,,,,,,,,,195170.0,1011335.0,92170.0,,93000.0,30776.0,,87270.0,,,93000.0,,,,30776.0,,261886.0,-276864.0,-3206.0,,,103000.0,453337.0,-273658.0,,,,,94.0,,35869.0,57820.0,57820.0,,,,,,,,,-3206.0,,5500.0,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,30776.0,,,,,1225711.0,908519.0,197426.0,,,,,,,-2747358.0,401316.0,,,427784.0,,,,,,1123920.0,,,,,,,,,,311.0,12907532.0,,,,,
2020-03-31,2020-05-15,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,3336.0,,,301121.0,-129139.0,,3569537.0,,,,877042.0,103807.0,,,,,,,4071.0,,111121.0,,,,,0.001,,500000000.0,12907532.0,12907532.0,12908.0,,-267773.0,-267773.0,,,,,265051.0,,,,,,,,,,,,24552.0,28726.0,,,,93000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,177384.0,,-56596.0,,,,,,,,,,,,,,,,,,,,,,,914.0,10092.0,,4586.0,4586.0,,,,,,,,,,,,218555.0,877042.0,218555.0,,,,,82543.0,,,93000.0,,,,,,,-56596.0,-5506.0,,132676.0,132676.0,228474.0,-51090.0,,,,,61.0,,-110217.0,-211177.0,-211177.0,,,,,,,,,3672.0,,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,1074295.0,773174.0,,,6736.0,,,,,-2794819.0,442435.0,,,199748.0,,,,,,658487.0,,,,,,,,,,317000.0,12907532.0,,,,,
2020-06-30,2020-08-21,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,3056.0,,,362469.0,-58413.0,,3589287.0,,,,949468.0,109880.0,,,,,,,8381.0,,257096.0,,,,,0.001,,500000000.0,13157532.0,13157532.0,13158.0,20000.0,21624.0,,,,,,,,,,,,,,,,,,24513.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-49102.0,,,,,,,,,,,,,,,,,,,,,,,,,,1855.0,1855.0,,,,,,,,,,,,249357.0,949468.0,249357.0,,,,,82543.0,,,93000.0,,,,,,,-49102.0,,,163758.0,163758.0,54284.0,-54284.0,,,,,44.0,,70726.0,70726.0,,,,,,,,,,5182.0,,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,1202013.0,839544.0,,,8499.0,,,,,-2843921.0,,,,54284.0,,,,,,-4829.0,,,,,20000.0,,,,,317000.0,12983262.0,,,,,
2020-09-30,2020-12-18,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,,54316.0,,,360159.0,375260.0,,,430487.0,39163.0,4296524.0,,-31971.0,20000.0,0.0,4813688.0,1399691.0,3413997.0,,,,,2164.0,196174.0,,196174.0,-66050.0,,,,0.001,,500000000.0,38871818.0,38871818.0,38872.0,20000.0,72906.0,72906.0,,,,,1387370.0,,,10055.0,35071.0,,,,,504499.0,504499.0,,134754.0,200513.0,,,,372071.0,,3307990.0,,-0.009999999999999998,,,,,5527.0,,,,,,,,,,,,2000000.0,2000000.0,,,,1310666.0,,-55901.0,,,,,-125147.0,357770.0,40483.0,,,,103339.0,,,,-95.0,,-45893.0,,,,2000000.0,2000000.0,4120.0,48408.0,,10152.0,13863.0,48408.0,169442.0,,454770.0,193559.0,91768.0,,,,,,4397956.0,4813688.0,4219423.0,178533.0,,,659916.0,481383.0,,,93000.0,,178533.0,,313247.0,-15088.0,-369736.0,-55901.0,356767.0,,143755.0,143755.0,1723334.0,-412668.0,,,,,21.0,,36354.0,128807.0,128807.0,,,159357.0,,391312.0,,143755.0,,9417.0,,16517.0,,,,,,,4925.0,0.001,20000000.0,,,,,,,,650953.0,,,136322.0,,78421.0,,,36875.0,,,,,1844464.0,1413976.0,195491.0,,,,103000.0,344198.0,,-3958827.0,2698036.0,,,1522821.0,,,,,,415732.0,,,,74384.0,20000.0,,,,,504000.0,26184242.0,,,,,
2020-12-31,2021-02-16,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,107659.0,,,245243.0,276908.0,,,452896.0,63925.0,8044511.0,,,,,4376008.0,1016335.0,3359673.0,,,,,,144320.0,,136787.0,-47356.0,,,,0.001,,500000000.0,46694870.0,46694870.0,46695.0,,122310.0,122310.0,,,,,276453.0,,,,2000000.0,,,,,,,,28363.0,40395.0,,,,40443.0,,5190.0,,0.0,,,,,13848.0,,,,,,,,,,,,,,,,,205889.0,,157027.0,,,,,46492.0,-135643.0,-112731.0,,,,-599.0,,,,-21.0,,-5239.0,90476.0,,,2466157.0,2466157.0,,12881.0,,,2074.0,,166750.0,,490218.0,224390.0,99078.0,,,,,,785135.0,4376008.0,785135.0,,,,,192726.0,,,,,,,-130366.0,-91277.0,160439.0,157027.0,486980.0,,,,535842.0,-329953.0,,,,,,,,-34717.0,-34717.0,,,,,497787.0,486069.0,,,,,5635.0,,,,,247060.0,,14159.0,0.001,20000000.0,90476.0,,,,169942.0,,506971.0,,506971.0,,,,,,35603.0,-93237.0,,,,,1346412.0,893516.0,,,,,,579703.0,,-4491484.0,457865.0,,,495447.0,,,,,,3045013.0,,72774.0,,,,506971.0,,,,504000.0,40828756.0,,,482342.0,,
2021-03-31,2021-05-17,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,223022.0,,,758842.0,311563.0,,,521218.0,12658.0,7574750.0,,,,,5480081.0,1414407.0,4065673.0,,,,,,79412.0,,79412.0,,,,,0.001,,500000000.0,47465728.0,47465728.0,47466.0,,56143.0,56143.0,,,,,340903.0,,,25884.0,,,,,,,,,,51500.0,,,,14881.0,,90357.0,,0.0,,,,,,,,,,,,30391.0,8241.0,19551.0,27792.0,-23401.0,2575402.0,2552001.0,,,,610635.0,,143174.0,,,,,,,,,,,,,,,,,,,,,2552001.0,2552001.0,,12977.0,,,,,197423.0,,553209.0,249288.0,106499.0,,,,,,1605757.0,5480081.0,1373640.0,232117.0,,,718667.0,528342.0,,,,,190325.0,,,,,143174.0,109202.0,,,,576663.0,33972.0,,,,,,,,-87031.0,-87031.0,,,,,122179.0,,,,,,4564.0,,,,,,,,0.001,20000000.0,3500.0,,,,,,,,,,,,,,,,,,,,2007098.0,1485880.0,,,,,,,,-3687776.0,951538.0,,,525163.0,,,,,,3874324.0,,72774.0,,,,,,,,,46860480.0,,,,,
2021-09-30,2021-11-15,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,166930.0,,,616778.0,464896.0,,,524671.0,-91005.0,8772332.0,,,,85490.0,7888020.0,1485923.0,6402097.0,,2304330.0,,84464.0,,84464.0,,84464.0,-159146.0,,,,0.001,,500000000.0,48009853.0,48009853.0,48010.0,,-336242.0,-336242.0,,,,,329350.0,,,,,,,,,,,,39820.0,125309.0,,,27808.0,27808.0,,364807.0,,-0.01,,,,,-6887.0,,,,,,,24938.0,,,,-407092.0,2551615.0,2144524.0,,,,358173.0,,-267109.0,,,,,72003.0,102986.0,7291.0,,,,-13061.0,,,,4874.0,,-185692.0,4073.0,,,,2144524.0,,47291.0,,,,1598.0,194751.0,,469412.0,185076.0,89585.0,,,,,,3338196.0,7888020.0,3145315.0,192881.0,,,2160499.0,1984693.0,,,,,175806.0,,-16134.0,-225233.0,89108.0,-267109.0,-47291.0,,,,577991.0,-219818.0,,,,,,,,-69133.0,-69133.0,,,,,,,,,,,260238.0,,,,,111609.0,,113624.0,0.001,20000000.0,27223.0,,,,,,,4693.0,,,,,,,,,,,,,4782244.0,4257573.0,,,,,,20827.0,,-4179513.0,687523.0,,,452682.0,,,,,,4549824.0,,,,1159040.0,,,,,,,47401998.0,,,,,1159040.0
2021-12-31,2022-02-24,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,290843.0,,,335659.0,443046.0,,,556250.0,-78541.0,8906739.0,,,,,7955972.0,1061362.0,6894610.0,,2304330.0,,8320.0,,,,8320.0,,,,,0.001,,500000000.0,48069467.0,48069467.0,48069.0,,-335617.0,-335617.0,,,,,361116.0,,,,,,,,,,,,,104589.0,,,70747.0,70747.0,,4498.0,,-0.01,,,,,,,,,,,,23093.0,,,,-492643.0,2553593.0,2060950.0,,,,313248.0,,-348081.0,,,,,,,,,,,,,,,,,,,,,,2060950.0,,101428.0,,,,,144100.0,,446927.0,209125.0,93701.0,,,,,,3607299.0,7955972.0,3410703.0,196596.0,,,2813927.0,2632426.0,,,,,181501.0,,,,,-348081.0,-101428.0,,,,559901.0,-246653.0,,,,,,,,12464.0,12464.0,,,,,,,,,,,127501.0,,,,,,,,0.001,20000000.0,72208.0,,,,,,,,,,,,,,,,,,,,5389910.0,4833660.0,,,,,,,,-4527594.0,,,,455312.0,,,,,,4348673.0,,,,,26250.0,108216.0,,,,,48031844.0,,,674364.0,,
