end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AreaOfLand,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfOtherPropertyOperatingExpense,CostOfRealEstateRevenue,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentInterestRateStatedPercentage,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsCurrentGross,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFloorInterestRate,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,GainLossOnDispositionOfAssets,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfProperties,GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,GainLossOnSaleOfProperty,GainOnSaleOfInvestments,GainsLossesOnSalesOfInvestmentRealEstate,GainsLossesOnSalesOfOtherRealEstate,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationDispositionOfAssets,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestIncomeRelatedParty,InterestIncomeSecuritiesTaxable,InterestPaid,InterestPaidNet,InterestReceivable,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Land,LandAvailableForSale,Liabilities,LiabilitiesAndStockholdersEquity,LongTermDebt,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateOtherAdditions,MortgageLoansOnRealEstateOtherDeductions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableGross,NotesReceivableNet,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAssets,OtherAssetsCurrent,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForCapitalImprovements,PaymentsForFees,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfFinancingCosts,PaymentsToAcquireLandHeldForUse,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIncomeTaxRefunds,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfLand,ProceedsFromSaleOfLandHeldForUse,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfRealEstate,ProceedsFromSaleOfRealEstateHeldforinvestment,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentDisposals,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateGrossAtCarryingValue,RealEstateImprovements,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestmentsOther,RealEstateOtherAdditions,RealEstateOtherDeductions,RealEstateRevenueNet,RelatedPartyTaxExpenseDueFromAffiliatesCurrent,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfAssumedDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetailLandSalesDepositMethodSalesValue,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SecuredDebtCurrent,SharesOutstanding,ShortTermDebtPercentageBearingVariableInterestRate,StockholdersEquity,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableCurrent,DividendsCommonStock,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInNotesReceivableRelatedParties,LoansAndLeasesReceivableNetReportedAmount,ProvisionForDoubtfulAccounts
2016-09-30,2016-11-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,22931000.0,,,6000.0,,,61955000.0,,,1826000.0,,,86692000.0,,,,1000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38786000.0,,,0.18,0.17,0.18,,,,,,,,,,,114000.0,,,752000.0,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,1095000.0,,,,,,,,,6000.0,86692000.0,,,,,,,,,,,,727000.0,,,,,,,24757000.0,,,,343000.0,-343000.0,,,2257000.0,,1095000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,24728000.0,,,,,,86686000.0,5461.0,39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
2016-12-31,2017-03-31,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,23659000.0,,,23000.0,,,61955000.0,,,1826000.0,,,86402000.0,,,,1000.0,-1000.0,,,,,,0.01,10000000.0,4168214.0,4168214.0,42000.0,,,,1121000.0,1121000.0,1121000.0,,,,,,,,,,9608000.0,1324000.0,9608000.0,8634000.0,685000.0,300000.0,639000.0,640000.0,8284000.0,7310000.0,,,,,,,,,,,,,,,,,37768000.0,,,,0.43,,0.35,0.35,,,,3202000.0,,,,,396000.0,2081000.0,,4016000.0,,,,,,,,,,,,,2217000.0,,,25000.0,25000.0,,1121000.0,115000.0,-1223000.0,-1223000.0,,,,,,,-133000.0,17000.0,,,,,,4494000.0,,,,1454000.0,,,,,23000.0,86402000.0,,23659000.0,24031000.0,3011000.0,4234000.0,,,-3455000.0,-3455000.0,3454000.0,3454000.0,1799000.0,,,,,,,23659000.0,,,,1581000.0,-1581000.0,2800000.0,3455000.0,2257000.0,,5597000.0,,,,,,,,,,,,4209000.0,,,,,,,,,,,,4000.0,22713000.0,4000.0,22713000.0,22717000.0,,22717000.0,22717000.0,,,0.0,,,,33000.0,,,,,,,24421000.0,,,,,,86379000.0,5461.0,39000.0,,8336428.0,,,,,,,,
2017-03-31,2017-05-15,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,22916000.0,,,33000.0,,,61955000.0,,,1826000.0,,,87149000.0,,,,4000.0,3000.0,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39255000.0,,,,0.18,,,,,,,,,,,,130000.0,,,737000.0,,,,,,,,,,,,,,,,,,,,,-743000.0,-743000.0,,,,,,,,10000.0,,,,,,1089000.0,,,,,,,,,33000.0,87149000.0,,,,,,,,-1487000.0,-1487000.0,1490000.0,1490000.0,737000.0,,,,,,,24742000.0,,,,352000.0,-352000.0,,1487000.0,2257000.0,,1089000.0,,,,,,,,,,,,1346000.0,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,1000.0,,,,,,,25158000.0,,,,,,87116000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2017-06-30,2017-08-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,15061000.0,,,10000.0,,,61955000.0,,,1826000.0,,131.1,88135000.0,,,,0.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48308000.0,,,,0.24,,,,,,,,,,,,119000.0,,,1009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119000.0,,,,,,,,,10000.0,88135000.0,,,,,,,,,,,,1009000.0,,,,,,,16887000.0,,,,360000.0,-360000.0,,,2049000.0,,1369000.0,250000.0,,,,,,,,7145000.0,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,0.0,,,,,,,,,,26167000.0,,,,,,88125000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2017-09-30,2017-11-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,13577000.0,,,,,,61955000.0,,,1826000.0,,,88738000.0,,,,4000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50391000.0,,,,0.15,,,,,,,612000.0,,,,,93000.0,,,612000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924000.0,,,,,,,,,,88738000.0,,,,,,,,,,,,612000.0,,,,,,,15403000.0,,,,312000.0,-312000.0,,,2049000.0,,924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,26780000.0,,,,,,88738000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2017-12-31,2018-04-02,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,14030000.0,,,10000.0,,,61955000.0,,,,,,87897000.0,,,,2000.0,1000.0,2000.0,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,1098000.0,1098000.0,1098000.0,,,,533000.0,533000.0,,533000.0,,,5762000.0,792000.0,5762000.0,5179000.0,,,,383000.0,4970000.0,4387000.0,,,,,,,,,,,,,,,,,49631000.0,,,,0.15999999999999998,,0.52,0.21,,,,3139000.0,,,,,438000.0,1508000.0,,3920000.0,,,,,,,,,,,,,3262000.0,,,,,533000.0,1098000.0,,-549000.0,,,,,,,,-740000.0,-13000.0,,,,,,4237000.0,,,,904000.0,,,,,10000.0,87897000.0,,14030000.0,13126000.0,549000.0,9080000.0,,,-2783000.0,,2784000.0,,658000.0,,,,,,,14030000.0,,,,1672000.0,-1672000.0,,11863000.0,1517000.0,,5592000.0,250000.0,,,,,,,,,,,12736000.0,,,,,9080000.0,,,,,,,4000.0,22713000.0,4000.0,22713000.0,22717000.0,,22717000.0,22717000.0,,,0.0,,1631000.0,,,234000.0,,,,,,25929000.0,,,,,,87887000.0,5461.0,39000.0,,8336428.0,,,,,,,,
2018-03-31,2018-05-15,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,13568000.0,,,5000.0,,,61955000.0,,,,,,88594000.0,,,,2000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50790000.0,,,,0.17,,,,,,,,,,,,123000.0,,,702000.0,,,,,,,,,,,,,,,,,,,,,-462000.0,,,,,,,,,-5000.0,,,,,,1042000.0,,,,,,,,,5000.0,88594000.0,,,,,,,,-1159000.0,,1159000.0,,702000.0,,,,,,,13568000.0,,,,340000.0,-340000.0,,1159000.0,1517000.0,,1042000.0,,,,,,,,,,,,843000.0,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,26631000.0,,,,,,88589000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2018-06-30,2018-08-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,14015000.0,,,12000.0,,,61955000.0,,,,,,89308000.0,,,,0.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,51783000.0,,,,0.17,,,,,,,,,,,,153000.0,,,707000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081000.0,,,,,,,,,12000.0,89308000.0,,,,,,,,,,,,707000.0,1081000.0,,,,,,14015000.0,,,,374000.0,-374000.0,,,793000.0,,1081000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,0.0,,,,69000.0,,,,,,27338000.0,,,,,,89296000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2018-09-30,2018-11-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,13577000.0,,,14000.0,,,61955000.0,,,,,,95298000.0,,,,1000.0,,1000.0,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,634000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81720000.0,,,,1.44,,,,,,,567000.0,7323000.0,,7323000.0,,83000.0,,7890000.0,7890000.0,,,,,,,,,,,,,1902000.0,,,,,,,,,,,,,,,,,,,,,,,1201000.0,,,,,,,,,14000.0,95298000.0,,,,,,,,,,,,5988000.0,1201000.0,,,,,,13577000.0,,,,634000.0,-634000.0,,,,,1201000.0,,,,,,,,,,,,,,,,,,,7323000.0,,,,,,,,,,,,,,,,,,,,67000.0,,,,,,33326000.0,,,,,,95284000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2018-12-31,2019-04-01,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,14030000.0,,,26000.0,,,61955000.0,61955000.0,,,,,96123000.0,,,,4000.0,2000.0,4000.0,2000.0,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,2272000.0,,1391000.0,1391000.0,,,,792000.0,,,792000.0,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,82089000.0,,,,2.16,,0.21,0.21,7323000.0,,,3070000.0,7323000.0,,,,494000.0,8210000.0,,11487000.0,,,,,,,,,,,,,2464000.0,,,,,,2183000.0,,,,,,,,,,-725000.0,16000.0,,,,,,4880000.0,449000.0,,,904000.0,,,,,26000.0,96123000.0,,13126000.0,,0.0,0.0,,,-1626000.0,,1628000.0,,9023000.0,,,,,,14030000.0,14030000.0,,,,2272000.0,-2272000.0,,,,,6436000.0,,,,,,,,,,,,,,,,22550000.0,,,,,,8210000.0,,,,,,22717000.0,,,,,,22717000.0,,,,,284000.0,,,,,,34139000.0,,,,,,96097000.0,5461.0,39000.0,,8336428.0,,,,,,,,
2019-03-31,2019-05-15,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,13568000.0,,,3000.0,,,61955000.0,,,,,,97070000.0,,,,4000.0,,4000.0,,,,,0.01,10000000.0,4173675.0,4173675.0,42000.0,,,414000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83498000.0,,,,0.23,,,,,,,,,,,,133000.0,,1228000.0,1228000.0,,,,,,,,,,,,,258000.0,,,,,,,,-462000.0,,,,,,,,,-23000.0,,,,,,1642000.0,,,,,,,,,3000.0,97070000.0,,,,,,,,-1409000.0,,1409000.0,,970000.0,1642000.0,,,,,,13568000.0,,,,414000.0,-414000.0,,1409000.0,,,1642000.0,,,,,,,,,,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,87000.0,,,,,,35109000.0,,,,,,97067000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2019-06-30,2019-08-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,31000.0,,,,61955000.0,,,,,98185000.0,,,,7000.0,,7000.0,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,448000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84163000.0,,,,0.26,,,,,,,,,,,,175000.0,,1376000.0,1376000.0,,,,,,,,,,,,,289000.0,,,,,,,,,,,,,,,,,,,,,,,1677000.0,,,,889000.0,,,,,31000.0,98185000.0,,,,,,,,,,,,1087000.0,1824000.0,,,,,14015000.0,14015000.0,,,,448000.0,-448000.0,,,,,1824000.0,147000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95400000.0,,60000.0,,,,,,36196000.0,,,,,,98154000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2019-09-30,2019-11-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,24000.0,,,,61955000.0,,,,,99208000.0,,,,1000.0,,1000.0,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85629000.0,,,,0.25,,,,,,,,,,,,99000.0,,1304000.0,1304000.0,,,,,,,,,,,,,274000.0,,,,,,,,,,,,,,,,,,,,,,,1672000.0,,,,1300000.0,,,,,24000.0,99208000.0,,,,,,,,,,,,1030000.0,1672000.0,,,,,13578000.0,13578000.0,,,,368000.0,-368000.0,,,,,1672000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95900000.0,,61000.0,,,,,,37226000.0,,,,,,99184000.0,5461.0,39000.0,,4168214.0,,,,,,,,
2019-12-31,2020-03-24,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,14030000.0,,,14000.0,,14000.0,61955000.0,61955000.0,,,,,100256000.0,86226000.0,14030000.0,,5000.0,1000.0,5000.0,1000.0,,,,0.01,10000000.0,4173675.0,4168414.0,42000.0,,,1946000.0,,1078000.0,1078000.0,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,86221000.0,86221000.0,,0.99,1.24,0.99,0.007,0.21,,,,,,,,,494000.0,4145000.0,,6538000.0,,,,,,,,,,,,,1335000.0,,,,,,1078000.0,,4132000.0,,,,,,,,,-12000.0,,,,,,6574000.0,897000.0,,,904000.0,,,,,14000.0,100256000.0,,13126000.0,,0.0,,,,-4132000.0,,1000.0,,5203000.0,,,,,,14030000.0,14030000.0,,14030000.0,,1946000.0,-1946000.0,,4132000.0,,,8484000.0,237000.0,,,,,,,,,89700.0,,,,,,,,,,,,4145000.0,,,,,,,,,,,,,,,,,260000.0,,,,,,38284000.0,,,,,,100242000.0,5261.0,39000.0,4168414000.0,8336828.0,,4168414000.0,,0.0,-12000.0,,,
2020-03-31,2020-05-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,,,,61955000.0,,,,,101083000.0,,,,14000.0,,14000.0,9000.0,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,414000.0,,,,,,,,,,224000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87496000.0,,,0.2,0.2,0.2,,,,,,,,,,,139000.0,,1065000.0,1065000.0,,,,,,,,,,,,,224000.0,,,,,,,,-457000.0,,,,,,,,,-14000.0,,,,,,1479000.0,,,,,,,,,,101083000.0,,,,,,,,-1275000.0,,1284000.0,,841000.0,1479000.0,,,,,13573000.0,13573000.0,,,,414000.0,-414000.0,,1275000.0,,,1479000.0,,,,,,,,,,,,,,,,,,,,,,841000.0,,,,,,,,,,,,,,,91500000.0,,72000.0,,,,,,39125000.0,,,,,,101083000.0,5461.0,39000.0,,4168414.0,,,,,,,,
2020-06-30,2020-08-12,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,8000.0,,,,61955000.0,,,,,102356000.0,,,,44000.0,,44000.0,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,431000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88292000.0,,,0.3,0.3,0.3,,,,,,,,,,,128000.0,,1601000.0,1601000.0,,,,,,,,,,,,,336000.0,,,,,,,,,,,,,,,,,,,,,,,1290000.0,,,,,,,,,8000.0,102356000.0,,,,,,,,,,,,1265000.0,2032000.0,,,,,14020000.0,14020000.0,,,,431000.0,-431000.0,,,,,2032000.0,742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92100000.0,,,,,,,,40390000.0,0.0,,,,,102348000.0,5461.0,39000.0,,4168414.0,,,,,,,,
2020-09-30,2020-11-12,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,,,,,,,,,,,,,,,58000.0,,,,,,,,,,,,339000.0,,,,,,,,,,202000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.18,,,,,,,,,,,94000.0,,,963000.0,,,,,,,,,,,,,202000.0,,,,,,,,,,,,,,,,,,,,,,,1302000.0,,,,,,,,,,,,,,,,,,,,,,761000.0,,,,,,,,,,,,-339000.0,,,,,1302000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,103109000.0,,,,4168414.0,,,,,,,,
2020-12-31,2021-03-29,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,13930000.0,,,12000.0,,12000.0,61955000.0,61955000.0,,,,,104468000.0,91342000.0,13930000.0,,12000.0,,12000.0,7000.0,,,,0.01,10000000.0,4173675.0,4168414.0,42000.0,,,1994000.0,,1120000.0,1120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90526000.0,13126000.0,1.34,1.33,1.34,0.21,0.21,,,,,,,,,450000.0,,,7039000.0,,,,,,,,,,,,,1478000.0,,,,,,1120000.0,,4305000.0,,,,,,,,,-2000.0,,,,,,5373000.0,,,,804000.0,,,,,12000.0,104468000.0,,13126000.0,,,,,,-4305000.0,,7000.0,,5561000.0,,,,,,,13930000.0,,13930000.0,,,-1994000.0,,4305000.0,,,9033000.0,1550000.0,,,,,,,,808000.0,44900.0,,,,,,,,,,,,4214000.0,,,,,,,,,,,,,,,,,247000.0,,,,,,42498000.0,,,,,,104456000.0,5261.0,39000.0,4168414000.0,8336828.0,,4168414000.0,12000.0,0.0,-2000.0,-100000.0,13126000.0,
2021-03-31,2021-05-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,2000.0,,,,61955000.0,,,,,105810000.0,94307000.0,11503000.0,,,,,-12000.0,,,,0.01,10000000.0,4173675.0,4168414.0,42000.0,,,524000.0,,,,,,,,,,359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94307000.0,11503000.0,0.32,0.32,0.32,,,,,,,,,,,188000.0,,,1711000.0,,,,,,,,,,,,,,,,,,,,,-2427000.0,,,,,,,,,-10000.0,,,,,,1218000.0,,,,,,,,,2000.0,105810000.0,,,,,,,,-3781000.0,,3769000.0,,1352000.0,,,,,,,,,,,,-524000.0,,3781000.0,,,2235000.0,1017000.0,,,,,,,,,,,,,,,,,,,,,1352000.0,,,,,,,,,,,,,,,95600000.0,,107000.0,,,,,,43850000.0,,,,,,105808000.0,5261.0,39000.0,,4168414.0,,,,,,,,
