end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpense,AccretionOfDiscount,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AssetsNoncurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CustomerAdvancesAndDepositsCurrent,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAdditionalBorrowings,DebtInstrumentUnamortizedDiscountPremiumNet,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredRevenue,DeferredRevenueAdditions,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EquipmentExpense,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossIncomeTax,GainLossOnSaleOfAccountsReceivable,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNotesPayable,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,PaymentsForAdvanceToAffiliate,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromFeesReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RedeemableNoncontrollingInterestEquityFairValue,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueNet,SalesRevenueServicesNet,ShareBasedCompensation,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-09-30,2018-11-16,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,87671.0,,33832.0,,,,30620754.0,,,,,28754.0,,,1194339.0,1191710.0,,,,5413.0,5413.0,,,,,,,0.0001,3000000000.0,145199289.0,145199289.0,,14520.0,,,,,,,,,,,,,,,,,,,,,,-1904700.0,,,,,,,,,,,,,34412.0,,-0.15,-0.15,,,,,,,,-1904700.0,,2889262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653825.0,1194339.0,653825.0,,,,,,,-4745085.0,,-1933454.0,,75691.0,,,,2889262.0,-2811631.0,,,,2889262.0,-1933454.0,,,,75691.0,,,,,,0.001,1000000.0,0.0,0.0,,,1152465.0,,,,,,,,,,,,2629.0,,,,,,,,,-30156398.0,77631.0,663638.0,,,,,,540514.0,,,,1942300.0,,1264200.0,,,61638.0,,,,,,,,,,31688421.0,31688421.0
2018-12-31,2019-04-01,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,70062.0,,,,,,,31895258.0,,,,,108752.0,,,429774.0,427474.0,,,,,2729.0,-16042.0,2729.0,,,,,0.0001,3000000000.0,152199.0,152199.0,345174.0,16.0,,,,,,489610.0,,,,,,237618.0,,,,,,,,,,,,,,588900.0,,,588900.0,,1138.0,,,,52671.0,,,-176.14,0.21,,,,,,,-3488400.0,,4528437.0,,,,,,,282100.0,-1700300.0,22800.0,662800.0,732600.0,,,93800.0,,,,,,,,,,-1013055.0,,,,,,,740196.0,429774.0,740196.0,,,220990.0,-1743.0,-235289.0,,-8096408.0,,-3597152.0,,,127853.0,,,4889637.0,-4499256.0,,,,,,,,,,,,,1743.0,,0.001,1000000.0,0.0,0.0,,424745.0,,,,,,247853.0,,127043.0,,,,,2300.0,,,,,,,153906.0,361200.0,-32550870.0,390381.0,,,,,,3155974.0,-310422.0,,162900.0,,3651300.0,,1264200.0,1437800.0,,808174.0,,,,,0.01,300000.0,0.0,0.0,-201400.0,45965.0,
2019-03-31,2019-05-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,80350.0,,,,2809.0,,,32617154.0,,,,,29805.0,,,436550.0,434537.0,,,,,158539.0,155810.0,,,,,,0.0001,3000000000.0,161199289.0,161199289.0,630546.0,16120.0,,,,,1151.0,645217.0,,,,,,,,,,,,,,,,,,,,,,,,,287.0,-5520.0,455237.0,,118378.0,,,-10.53,,,,,,,,-737100.0,,591830.0,,,,,,,,,,,,,,48090.0,2809.0,,,,,,,2809.0,,-151555.0,,,,,,,1362572.0,436550.0,1362572.0,,,265145.0,,-109335.0,,-1638972.0,,-1047142.0,,,62239.0,,,591830.0,-591830.0,,,,,,,,274717.0,,,,,,,0.001,1000000.0,0.0,0.0,,273189.0,,,175000.0,,,62239.0,,33085.0,,,,,2013.0,,,,,,,5179.0,0.0,-34189842.0,,,,,,,285372.0,-926022.0,,900.0,,738000.0,,8000.0,,,277372.0,,,,,,,,,,155599.0,
2019-06-30,2019-08-09,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,95495.0,,,,,,,33812073.0,,,,,36782.0,,,164639.0,161363.0,,,,,34842.0,,34842.0,,,,,0.0001,3000000000.0,197009289.0,197009289.0,,19701.0,,,,,6539.0,676091.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99818.0,555055.0,,185160.0,,,-6.03,,,,,,,,-259480.0,,621789.0,,,,,,5920.0,,,,,,,,,,,,,,,,,,,,,,,,,1540576.0,164639.0,1540576.0,,,,,,,-1017869.0,,-396080.0,,,22236.0,,,621789.0,-621789.0,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,,120601.0,,,,,,,,,,,,,3276.0,,,,,,,,,-35207711.0,,,,,,,,-1375937.0,,,,260000.0,,7000.0,20500.0,,280454.0,,,,,,,,,,168765.0,
2019-09-30,2019-11-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,54220.0,,,,,,,35047169.0,,,,,41416.0,,,13492.0,10525.0,,,,,2394.0,,2394.0,,,,,0.0001,3000000000.0,299249929.0,299249929.0,,29925.0,,,,633491.0,14578.0,73329.0,,,,,,,,,,,,,,,,,,,,,,,,,,221394.0,271229.0,,,,,-5.32,,,,,,,,-131679.0,,1200174.0,,,,,,8131.0,,,,,,,,,,,,,,,,,,,,,,,,,1295984.0,13492.0,413356.0,882628.0,76263.0,,,,,-1151875.0,,48299.0,,,,,172874.0,1200174.0,-1200174.0,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,,2967.0,,,,,,,,,-36359586.0,,,,,,,,-1282492.0,,,,63160.0,,,91000.0,133600.0,916200.0,,,,,,,,,,216707.0,
2019-12-31,2020-03-27,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,65888.0,,,,,,,36857580.0,480037.0,,,,158202.0,,158202.0,1771721.0,1769024.0,2697.0,,,,293.0,-2436.0,293.0,,-2436.0,,,0.0001,3000000000.0,6267340.0,6267340.0,,627.0,,,,661885.0,19752.0,66078.0,,,,,,,,41360.0,,,,,,,,,,,,799900.0,,,799900.0,,1218.0,-143276.0,452549.0,,17840.0,,,-15.5,0.21,,,,,,,-1398085.0,,3702156.0,,,,,,9250.0,211000.0,-1192100.0,33200.0,566600.0,293600.0,,,115156.0,,,,,,,,9250.0,,500.0,,,,,,,1587820.0,1771721.0,670568.0,917252.0,78170.0,471301.0,-1616.0,-472121.0,,-5676436.0,,-1974280.0,68924.0,,48461.0,,177197.0,3702156.0,-3702156.0,,,,,,,-274717.0,274717.0,,,,,1616.0,,0.001,1000000.0,0.0,0.0,,1759481.0,,,175000.0,,111500.0,232106.0,,112617.0,,,,,2697.0,,,,,107380.0,,52542.0,,-38227306.0,,,,,,,2643374.0,-1369099.0,,1351699.0,,208551.0,,7000.0,111500.0,,2603374.0,,1553000.0,1553000.0,,0.01,300000.0,34000.0,34000.0,,366157.0,
2020-03-31,2020-05-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,79611.0,,,,,,,38927637.0,451090.0,,,,30610.0,,30610.0,1323771.0,1320072.0,,,,,1985.0,1692.0,1985.0,,1692.0,,,0.0001,3000000000.0,35782340.0,35782340.0,,3579.0,,,1423.0,694790.0,,68731.0,,,,,,,,,,,,,,,,,,,,,,,,,415.0,185567.0,313868.0,,25409.0,,,-0.16,,,,,,,,-639690.0,,1867003.0,,,,,,9696.0,,,,,,,,13720.0,,,,,,,,446.0,,,,,,,,,1519151.0,1323771.0,561342.0,957809.0,80077.0,132831.0,-1417.0,-129722.0,,-2452290.0,,-585287.0,,,73723.0,,181519.0,1867003.0,-1867003.0,,,,,,,-100554.0,100554.0,,,,,1417.0,,0.001,1000000.0,0.0,0.0,,1308391.0,,,100000.0,,,84144.0,,19196.0,,,,,3699.0,,,,,58882.0,,11627.0,,-40679596.0,,,,,,,1272502.0,-1748380.0,,592224.0,,208285.0,,112500.0,,592224.0,1160000.0,,1553000.0,1553000.0,,0.01,300000.0,34000.0,34000.0,,15727507.0,
2020-06-30,2020-08-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,56732.0,,,,,,,40179020.0,,,,,47763.0,,,1053736.0,1049616.0,,,,,7889.0,,7889.0,,,,,0.0001,3000000000.0,90098315.0,90098315.0,,9010.0,,,,727719.0,6555.0,70585.0,6037.0,,,,,,,,,,,,,,,,,,,,,,,,,141110.0,240103.0,,54978.0,,,-0.02,,,,,,,,-369693.0,,1195530.0,1956.0,,,,,11234.0,,,,,,,,,,,,,,,,,,,,,,,,,1506069.0,1053736.0,510525.0,995544.0,81983.0,,,,,-1513767.0,,-320193.0,,,81572.0,,185842.0,1195530.0,-1193574.0,,,,,,,,43847.0,,,,,,,0.001,1000000.0,0.0,0.0,,1030493.0,,,,,,,,,,,,,4120.0,,,,,,,,,-42193363.0,7993.0,,,,,,,-2005333.0,,,,,,467200.0,111800.0,301014.0,176800.0,,1553000.0,1553000.0,,0.01,300000.0,34000.0,34000.0,,68356633.0,
2020-09-30,2020-11-16,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,100130.0,,,,,,,41837691.0,,,,,106939.0,,,991000.0,768593.0,222407.0,,,,53821.0,,53821.0,,,,,0.0001,3000000000.0,382290351.0,382290351.0,,38231.0,,,,751957.0,23938.0,73812.0,52494.0,,,,,,,,,,,,,,,,,,,,,,,,,56542.0,301145.0,,79271.0,,,-0.012,,,,,,,,-464351.0,,1626144.0,2344.0,,,,,51018.0,,,,,,,,,,,,,,,,,,,,,,,,,1672451.0,991000.0,646441.0,1026010.0,83890.0,,,,,-2253010.0,,-629210.0,,,68145.0,,190163.0,1626144.0,-1623800.0,,,,,,,,114462.0,,,,,,,0.001,1000000.0,0.0,0.0,,663754.0,,218630.0,,,,,,,,,,,3777.0,,,,,,,,,-44446373.0,54838.0,,,,,,,-2234451.0,,,,186912.0,,433800.0,,455180.0,423000.0,,1553000.0,1553000.0,,0.01,300000.0,34000.0,34000.0,,190493425.0,
2020-12-31,2021-03-29,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,162536.0,,,,41097.0,,,42703888.0,2135449.0,,,,239312.0,,239312.0,967097.0,963653.0,,,,,21843.0,,21843.0,,21550.0,,0.0,0.0001,6000000000.0,695575506.0,695575506.0,,69560.0,,,,766949.0,7833.0,75040.0,138405.0,,,,,,,,,,,,,,,,,,,893000.0,,,893000.0,,1482.0,390157.0,172261.0,,106928.0,,,-0.04,0.21,,-172.0,,,,,-2053055.0,,5525609.0,20620.0,,,,,8824.0,94000.0,-1610000.0,50300.0,1062100.0,431200.0,,,170424.0,,,,,,,,38695.0,,,,,,,,,1655160.0,967097.0,607930.0,1047230.0,85796.0,338380.0,-2229.0,-314429.0,,-7666062.0,,-2161073.0,,85796.0,83332.0,,194485.0,5525609.0,-5504989.0,,,,,,,-258863.0,258863.0,,,,,2229.0,,0.001,1000000.0,0.0,0.0,0.0,891889.0,,,290000.0,,,152040.0,,100159.0,,,,,3444.0,,,,,117170.0,,86649.0,,-45893368.0,159025.0,,,,,,2921900.0,-2783920.0,,1939444.0,,553097.0,,1025100.0,,111800.0,1896800.0,,2095857.0,2095857.0,2095857.0,0.01,300000.0,69000.0,69000.0,,206466594.0,
2021-03-31,2021-05-17,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,234553.0,,,,83478.0,,,45121986.0,377768.0,,,,69899.0,,69899.0,719421.0,716408.0,,,,,112398.0,,112398.0,,90555.0,,,0.0001,3000000000.0,1245571258.0,1245571258.0,,124560.0,,,,,1246.0,839161.0,170610.0,,,,,,,110000.0,,,,,,,,,,,,,,,,,431.0,68613.0,211380.0,,32426.0,,,0.0,,,79.0,,,,,-1939577.0,,856989.0,18547.0,,,,,6411.0,,,,,,,,108854.0,,,,,,,,39083.0,,,,,,,,,1715807.0,719421.0,1673421.0,42386.0,42386.0,190598.0,,-100122.0,,-2891421.0,,-2052979.0,23047.0,,68145.0,198807.0,,856989.0,-838442.0,,,,,,,-112116.0,112116.0,,,,,,,0.001,1000000.0,0.0,0.0,,514121.0,,,150000.0,,,7860.0,,18203.0,,,,,3013.0,,,,,,,20505.0,,-48784789.0,189157.0,,,,,,290350.0,-3202243.0,,1964621.0,,218127.0,,270000.0,,1964621.0,20350.0,,2205857.0,2205857.0,,0.01,305000.0,69000.0,69000.0,,966361521.0,
2021-06-30,2021-08-16,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,260137.0,,,,78596.0,,,46712776.0,,,,,61067.0,,,1646107.0,1642333.0,,,,,119459.0,,,,,,0.0,0.0001,6000000000.0,1903792512.0,1903792512.0,,190382.0,,,,,6698.0,0.0,154966.0,,,,,,,,0.0,,0.0034,,136459.0,,,,,,,,,,,,,32511.0,268075.0,,45697.0,,,0.0,,,,,,,,,,446806.0,19808.0,,,,,5912.0,,,,,,,,,,,,,,,,,,,,3742.0,,,,,1819418.0,1646107.0,584243.0,1235175.0,,,,,,-1987108.0,,-1560110.0,,227244.0,3636.0,,222701.0,446806.0,-426998.0,,,,,,,,14206.0,,,,,,,0.001,1000000.0,0.0,0.0,0.0,1438366.0,,,,,,,,,,,,,3774.0,,,,,,,,,-50771897.0,174774.0,,,,,,,-3532739.0,,,,,,21000.0,,1619612.0,,,,,3359428.0,,,,,,1576331072.0,
2021-09-30,2021-11-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,256614.0,,,,133770.0,,,54810901.0,,,,,130594.0,,,2031114.0,2026986.0,,,,,805748.0,,,,,,0.0,0.0001,6000000000.0,4701967834.0,4701967834.0,,470199.0,,,,,4145.0,,201609.0,,,,,,,,0.0,,0.0034,,136459.0,,,,,,,,,,,,,93626.0,66200.0,,14737.0,,,-0.003,,,,,,,,,,693259.0,39808.0,,,,,510.0,,,,,,,,,,,,,,,,,,,,3742.0,,,,,1389602.0,2031114.0,347243.0,1042359.0,,,,,,-8050697.0,,-7397246.0,,232561.0,5547.0,,227512.0,693259.0,-653451.0,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,1086958.0,,,,,,,,,,,,,4128.0,,,,,,,,,-58822594.0,241417.0,,,,,,,-3205494.0,,,,,,,,,,,,,3847006.0,,,,,,2998954553.0,
