end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareGross,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligationBenefitsPaid,DefinedBenefitPlanInterestCost,DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,DefinedBenefitPlanServiceCost,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromBanks,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationRepatriationForeignEarningsJobsCreationActOf2004,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityIssuancePerShareAmount,FiniteLivedCustomerRelationshipsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedTradeNamesGross,FixturesAndEquipmentGross,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentInterestRate,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,LossContingencyAccrualProvision,LossContingencyEstimateOfPossibleLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired1,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesPayable,NotesPayableToBankCurrent,NotesReceivableRelatedParties,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncome,OtherOperatingIncome,PaymentsForMergerRelatedCosts,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RentalIncomeNonoperating,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrent,TechnologyServicesCosts,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-09-30,2018-12-06,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,492352.0,,28573.0,,,,,,12355.0,,,,,,,,,,,,,,,36415.0,36415.0,,,,,,,,,,708.0,,,708.0,,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,,,,,270084.0,,4393.0,,218077.0,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,812457.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,16416.0,,,26731.0,,-114528.0,,,,,,,,,,,,,,,,,,,,,,,76349.0,,,,,,,190.0,,,,,,,,,,,,1630106.0,36415.0,,1630106.0,,,55213.0,55213.0,,,,190000.0,,,,,-114528.0,,,,,,,,,,,,-76349.0,,,,,,64910.0,-38179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,,7134.0,,,,,,,,,,,,,46569.0,,,,,,,,,,,,,-1608781.0,,31124.0,1735.0,,,,,,,,,,,,,,-1593691.0,,,,,,,,,,,,,,,,,,27297960.0,
2018-12-31,2019-03-25,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,531120.0,,11459.0,,,32096.0,,,12355.0,,,,,,,,175028.0,,,0.0,16377.0,0.0,,13806.0,13806.0,,,-726273.0,1236665.0,,,,,,2347.0,,,2347.0,629.0,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-397861.0,,,,241334.0,,179086.0,,,,,,,447252.0,,417735.0,-2827.0,,32344.0,447252.0,,,,,,,,,,0.0,,,,,,,,,845236.0,,-0.01,-0.01,-0.01,0.0,0.21,-0.3554,,-0.0071,0.0,0.075,,,,,,,,,,,,,,86793.0,,,2232.0,,-397861.0,,,,,,,177247.0,7266.0,,,,,,,,,,,,,,,170462.0,,,17646.0,,,,2331.0,,,,,,,,,,,,1672491.0,13806.0,,1672491.0,,,54801.0,54801.0,,,800.0,190000.0,,223462.0,,-222833.0,-462855.0,,,,,,,,,,,,-134132.0,,,,,,265961.0,-263729.0,,,,,,,,1551475.0,,,,-69394.0,,,,25000.0,,,,,,,,,,,0.0001,10000000.0,,,,,25000.0,,97500.0,,,,,326130.0,,,5722.0,158168.0,,32096.0,,,,,75762.0,,149406.0,,,2347.0,-1673775.0,181318.0,,18669.0,,,,,,,,,,,,,,-1658685.0,520665.0,918471.0,,,,,,,,,,,,,,109175.0,27297960.0,27297960.0,27297960.0
2019-03-31,2019-05-20,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,584513.0,,11494.0,,,,,,12355.0,,,,,,,,53358.0,,,,,0.0,,13011.0,13011.0,,,-70895.0,320658.0,,,,,,1517.0,,,1517.0,-830.0,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-107002.0,,,,241334.0,,4071.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,921655.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,16050.0,,,1494.0,,-106334.0,,668.0,,,,,53393.0,35.0,,,,,,,,,,,,,33354.0,3869.0,44050.0,,,3869.0,,,,285.0,,,915458.0,144520.0,,140695.0,131611.0,125670.0,122343.0,87125.0,330252.0,1778698.0,13011.0,,1778698.0,,,31196.0,31196.0,,,,,,52814.0,,-53644.0,-107002.0,,,,,,,,,,,,-44050.0,,,,,,63778.0,-62284.0,,585207.0,,,,,,,,,,9944.0,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,,,2200.0,,,,,77419.0,,,,46843.0,,,,,,,25805.0,,1000.0,,,,-1780777.0,5565.0,,600.0,,,,,,,,,,,,,,-1765687.0,790345.0,,,,,,,,,,,223629.0,,,,,27297960.0,27297960.0,27297960.0
2019-06-30,2019-08-30,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,795078.0,,625758.0,67705.0,328868.0,602152.0,,20618.0,499267.0,,,,,,,,,,,70273.0,,,,2736521.0,803773.0,1932748.0,392216.0,,,417148.0,,,325.0,,2687.0,,,191428.0,,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,306326.0,,3162.0,,241334.0,,86396.0,,,,,,,,,,,,,,148227.0,,,,,,,,,,9437.0,,,,,,,,1165009.0,,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,29469.0,,,46397.0,,290824.0,,13004.0,,,,,,,,,,,,,,,,,,1029819.0,,,54668.0,,,,,,,17682.0,,,888139.0,,,140695.0,131611.0,125670.0,122343.0,59806.0,310897.0,3831772.0,2736521.0,,3203838.0,627934.0,,112931.0,89821.0,23110.0,43009.0,,,,,,,306326.0,,,,,,,,,,,,362480.0,,,,,,118053.0,-71656.0,,577242.0,120645.0,456597.0,565721.0,,,,,38633.0,,,-15502.0,178408.0,,,,,,,,,,,,,0.0001,10000000.0,,175328.0,,,,,,,,,,,,,,28506.0,,668977.0,66825.0,,,,,,,,188741.0,191428.0,-1617871.0,132793.0,,32959.0,,,,,,,,,,,,,,-1453977.0,,,,,,,,5384.0,,,,,,,,,27347960.0,,27297960.0
2019-09-30,2019-11-22,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,859301.0,,561917.0,41655.0,272195.0,597101.0,,3040.0,499267.0,,,,,,,,,,,68565.0,,,,2614698.0,762125.0,1852573.0,429340.0,,,,,,365.0,,1903.0,,,186053.0,,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-266346.0,,2056.0,,241334.0,,162799.0,,,,,,,,,,,,,,144624.0,,,,,,,,,,17949.0,,,,,,,,1324406.0,,-0.01,,-0.01,,,,,,,,,,,,,,,,,,,,,28496.0,,,59519.0,,-248768.0,,,,,,,,,,,,,,,,,,,,978135.0,,,74829.0,,,,,,,34112.0,,,858752.0,,,140695.0,131611.0,125670.0,122343.0,30419.0,291849.0,3994773.0,2614698.0,,3384113.0,610660.0,,112959.0,92149.0,20810.0,41964.0,,,,,,,-248768.0,,,,,,,,,,,,-19379.0,,,,,,288908.0,-229389.0,,566903.0,121677.0,445226.0,551688.0,,,,,37694.0,,,17578.0,,,55450.0,,,,,,,,,,,0.0001,10000000.0,,198305.0,,,,,,,,,,,,,,159627.0,,656043.0,58942.0,,,,,,,,184150.0,186053.0,-1885117.0,222318.0,,48724.0,,,,,,,,,,,,,,-1720323.0,,,,,,,,,,,,,,,,,27347960.0,,27297960.0
2019-12-31,2020-06-01,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,883845.0,,602155.0,50623.0,291586.0,601940.0,,21244.0,12623.0,,,,,,,,-293300.0,,,,,20775.0,,2139486.0,818830.0,1320656.0,427890.0,-166533.0,1143606.0,417148.0,,,252.0,234.0,9094.0,,,191721.0,189374.0,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-201965.0,0.1,,,241334.0,,431363.0,,,,,,,577502.0,,579118.0,,,,577502.0,,,,,,,85594.0,,,22065.0,42840.0,,,,,,,,1306737.0,,-0.01,-0.01,-0.01,0.0,0.21,-0.2027,,-0.0741,0.0,0.075,,,448800.0,20775.0,477824.0,49799.0,,-18882.0,,,,55450.0,,160919.0,,,249369.0,,-223209.0,,,,,,,238873.0,153492.0,,-15395.0,-3623.0,,,,-29669.0,4823.0,4823.0,-12019.0,,477824.0,170688.0,12110.0,250164.0,,,11782.0,,0.01,,88863.0,13226.0,,828333.0,163494.0,122343.0,144520.0,140695.0,131611.0,125670.0,,273190.0,3999868.0,2139486.0,,3515866.0,484002.0,,210710.0,191508.0,19202.0,41617.0,,,,523667.0,182216.0,-516509.0,-363268.0,,506951.0,90314.0,325629.0,68260.0,,42248.0,417416.0,37950.0,,173197.0,222434.0,,,,,,695012.0,-445643.0,74214.0,555143.0,122343.0,432800.0,537268.0,,74214.0,1807667.0,12392.0,32639.0,,,-21244.0,,,,,,,,,,3417.0,,10813.0,74781.0,0.0001,10000000.0,,207581.0,,,,,143600.0,,,,,593201.0,-36691.0,,,287775.0,,650621.0,48681.0,60460.0,,,71602.0,,104841.0,,182627.0,191721.0,-1896984.0,680732.0,,114615.0,,,,,,,,,,,,,,-1860382.0,-1860382.0,,,,,,,5384.0,,,,,,,,37846.0,27297960.0,27297960.0,27297960.0
2020-03-31,2020-07-23,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,980078.0,,631798.0,66992.0,264753.0,573348.0,,-4916.0,12623.0,,,,,,,,7816.0,,,,,8310.0,,2090308.0,854068.0,1236240.0,443529.0,-305904.0,362011.0,,,,300.0,,,,,172966.0,-18755.0,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-145034.0,0.1,,,241334.0,,139138.0,,,,,,,,,,,,,,,,,,,,,,,4420.0,12730.0,,,,,,,,1367115.0,,0.0,0.0,0.0,,,,,,,,,,,29085.0,469514.0,,,9970.0,,,,,,34758.0,,,151923.0,,-118065.0,,809.0,946.0,,,,91532.0,64314.0,,19939.0,,,,,2108.0,,,47658.0,,469514.0,52744.0,4186.0,83184.0,,,19273.0,,0.01,,,3449.0,,,104155.0,,112190.0,95710.0,77788.0,59860.0,50349.0,,4095724.0,2090308.0,,3597309.0,498415.0,,199771.0,183159.0,16612.0,39347.0,,,,94412.0,-2109.0,-111058.0,-118874.0,,,,,,,,,,,,-83184.0,,,,,,186804.0,-34881.0,,500152.0,50349.0,449803.0,479943.0,,,,,30858.0,,,26160.0,,,,,,,,,,2109.0,,,,0.0001,10000000.0,,221970.0,,,,,8100.0,,,,,68878.0,40626.0,,,59882.0,-118874.0,617260.0,43912.0,,,,14692.0,,8500.0,,172666.0,172966.0,-2015858.0,291061.0,,46425.0,,,,,,,,,,,,,,-2005416.0,-2005416.0,,,,,,,,,,,,,,,,27347960.0,27297960.0,27297960.0
2020-06-30,2020-08-07,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,1104474.0,,510587.0,67966.0,281864.0,576059.0,,-16363.0,12623.0,,,,,,,,,,,,,,,2145520.0,936813.0,1208707.0,441235.0,,,,,,136.0,,2825.0,,,175169.0,,,,0.0001,300000000.0,0.0,0.0,2730.0,-155807.0,,,,241334.0,,129545.0,,,,,,,,,,,,,,,,,,,,,,,,12076.0,,,,,,,,1426561.0,,-0.01,-0.01,-0.01,,,,,,,,,,448800.0,37395.0,461204.0,49799.0,,,,,,,,26661.0,,,100713.0,,-144363.0,,-3.0,,,,,,,,,,,,,,,,,,461204.0,,,81986.0,,,,,0.01,,,,,,91758.0,59860.0,,112190.0,95710.0,77788.0,50349.0,,4306743.0,2145520.0,,3787734.0,519009.0,,223654.0,173951.0,49703.0,39273.0,,,,,,,-144360.0,,,,,,,,,,,,-71986.0,,,,,174563.0,173090.0,-72377.0,,487655.0,50349.0,437306.0,465037.0,,,,,30801.0,,,11447.0,,,10000.0,,,,,,,,,,,0.0001,10000000.0,,248838.0,,,,,,,,,,,,,,55253.0,-144360.0,616107.0,40048.0,,,,,,,,172344.0,175169.0,-2160218.0,230258.0,,48214.0,,,,,,,,,,,,,,-2161223.0,-2161223.0,,,,,,,,,,,,,,,,27347960.0,27297960.0,27297960.0
2020-09-30,2020-11-09,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,1193833.0,,531861.0,86376.0,285907.0,592727.0,,-14715.0,12623.0,,,,,,,,,,,,,,,2067138.0,1015077.0,1052061.0,273977.0,,,,,,139.0,,2606.0,,,31061.0,,,,0.0001,300000000.0,0.0,27297960.0,2730.0,-174180.0,,,,241334.0,,131037.0,,,,,,,,,,,,,,,,,,,,,,,,11478.0,,,,,,,,1536006.0,,-0.01,-0.01,-0.01,,,,,,,,,,448800.0,45705.0,452894.0,49799.0,,,,,,,,27954.0,,,86821.0,,-175025.0,,803.0,,,,,,,,,,,,,,,,,,452894.0,,,81992.0,,,,,0.01,,,,,,84322.0,59860.0,,112190.0,95710.0,77788.0,56955.0,,4402541.0,2067138.0,,3839815.0,562726.0,,266283.0,165427.0,100856.0,40192.0,,,,,,,-175828.0,,,,,,,,,,,,-81992.0,,,,,203755.0,179854.0,-93033.0,,486825.0,56955.0,429870.0,461175.0,,,,,31521.0,,,-1648.0,,,,,,,,,,,,,,0.0001,10000000.0,,276855.0,,,,,,,,,,,,,,23682.0,-175828.0,630551.0,37824.0,,,,,,,,28455.0,31061.0,-2336046.0,217858.0,,85484.0,,,,,,,,,,,,,,-2335403.0,-2335403.0,,,,,,,,,,,,,,,,27347960.0,27297960.0,27297960.0
2020-12-31,2021-03-22,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,1163505.0,,521618.0,46577.0,327084.0,602214.0,,27721.0,117261.0,,,,,104638.0,,,420745.0,,104638.0,0.0,,33240.0,333571.0,1781059.0,1101439.0,679620.0,188721.0,,,,,,141.0,,29658.0,,58404.0,58404.0,-133317.0,0.0,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-601432.0,0.1,,,241334.0,,546569.0,,,,,,,774306.0,,747748.0,,28174.0,,774306.0,,23761.0,0.0555,0.1,19033.0,5595.0,104573.0,-2090.0,10746.0,14747.0,47988.0,,,,,29517.0,,,1843399.0,,,-0.02,,0.0,0.21,-0.279,,-0.0098,,0.075,660372.0,,448800.0,54015.0,444584.0,49799.0,,-29588.0,,,,64725.0,,182827.0,,,463380.0,0.0,-607100.0,,809.0,1609.0,,,,293943.0,-65816.0,,-2813.0,,,,,55967.0,,-28647.0,144600.0,,444584.0,228748.0,6932.0,328380.0,,,84830.0,,0.01,,,6297.0,,207663.0,59940.0,26087.0,33455.0,30000.0,29091.0,29091.0,,73665.0,4138235.0,1781059.0,,3953160.0,185075.0,,193617.0,133761.0,59856.0,40603.0,,,,285433.0,-231586.0,-187164.0,-607909.0,,,,,,,,,,,,-252132.0,,,16647264.0,227877.0,227877.0,818348.0,-354968.0,,133998.0,8779.0,125219.0,126118.0,592909.0,100079.0,2777151.0,,3196.0,3196.0,,-6477.0,,,,,,,,,,3709.0,,10550.0,94023.0,0.0001,10000000.0,5.0,322286.0,,,,,197540.0,,,,,,-228745.0,,,201430.0,,638587.0,36373.0,,,,196202.0,,,,28746.0,58404.0,-2504893.0,1009949.0,,284258.0,104638.0,0.0,0.0,0.0,3930000.0,6267475.0,3930000.0,0.0052,312500.0,0.0052,0.0052,,,-2357176.0,-2357176.0,,,,,,3930000.0,,,,,,,,,196804.0,,27297960.0,
