end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,BankOverdrafts,BuildingsAndImprovementsGross,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConstructionPayableCurrent,ConstructionPayableCurrentAndNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentInterestRateStatedPercentage,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossCurrent,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,Depreciation,DepreciationAndAmortization,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashContinuingOperations,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExplorationExpenseMining,FinancialGuaranteeInsuranceContractsPremiumReceivedOverContractPeriodUnearnedPremiumRevenue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationReserve,LongTermLoansFromBank,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherNonoperatingIncome,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSubordinatedShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyTransactionRate,RestrictedCash,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SellingExpense,ShareBasedCompensation,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,ValueAddedTaxReceivable,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,StockIssued1
2016-09-30,2016-11-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6372112.0,11190518.0,5078069.0,,,,,,45473.0,11190518.0,,,78566.0,11958989.0,1304664.0,6949954.0,,,,,24691.0,,45970126.0,4420436.0,,,41549690.0,,19469780.0,,,,89947.0,,89947.0,,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-1248118.0,,7963656.0,65890.0,,,,0.0,0.0,,,,-8719.0,8280.0,,,,,,,,8280.0,678654.0,,,,40186553.0,,,,-0.02,,-0.007,0.34,,0.092,,,,,,-523367.0,,,,,,3155757.0,200648.0,,,,,1065900.0,5992508.0,,1476.0,,,-1328268.0,,,-8719.0,,,,,,,,,,,,,,,,3679124.0,3155757.0,,263648.0,15.0,,,4561056.0,617132.0,1417003.0,1417003.0,1823282.0,-1023411.0,,57617775.0,45970126.0,57597238.0,20538.0,,,16619022.0,,,,,,,,,0.0,1065900.0,-1064424.0,,1174.0,12258.0,,71431.0,,0.0,,-263844.0,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,,,,,,,,-1319549.0,37505075.0,24437769.0,,,,,,-20523280.0,,1476.0,,,,,194675.0,-11647649.0,,,,,,,,,,123798.0,2864407.0,,63760110.0,,,,
2016-12-31,2017-04-17,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,3602832.0,10357646.0,2859960.0,,,,,,45022.0,10357646.0,,,150960.0,12197221.0,1829464.0,7015579.0,,,,0.0,99098.0,0.0,42937463.0,3541968.0,,,39395495.0,94169.0,20401012.0,,,,86519.0,,180839.0,59562.0,180839.0,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-5396936.0,,6036736.0,138959.0,,,293794.0,293794.0,0.0,,,,-31651.0,2485.0,,,-2485.0,2485.0,,,,2485.0,2749293.0,2848391.0,33181341.0,,33181341.0,,-0.1,,-0.1,-0.1,-0.005,0.34,0.091,0.092,-4271.0,,,,0.0,527533.0,94888.0,94888.0,94888.0,94888.0,94888.0,3014121.0,238822.0,0.0,0.0,,,4425792.0,5768599.0,,319501.0,1070000.0,,-6219643.0,,,-31651.0,0.0,,21495.0,,,98347.0,31651.0,,64770.0,-1514712.0,-587983.0,-2738.0,,98505.0,,3541654.0,3014121.0,,1054336.0,212.0,19401.0,19401.0,4639453.0,594073.0,693518.0,693518.0,305381.0,205936.0,-813808.0,57158288.0,42937463.0,57144003.0,14285.0,1608369.0,,16030128.0,3483795.0,-317883.0,-3102079.0,-6187992.0,-1153613.0,,2531137.0,7020326.0,0.0,4425792.0,-4106291.0,,108230.0,11800.0,,-791056.0,791056.0,1058234.0,,-2113352.0,,,,,,,317883.0,0.001,1000000.0,0.0,0.0,0.0,0.0,,,,2643437.0,-6416165.0,7256523.0,,0.0,,-6187992.0,37840165.0,24576039.0,,,0.1,94320.0,94320.0,-23686881.0,,613295.0,613295.0,,65625.0,,187401.0,-14220825.0,,,,,65625.0,,,,,119173.0,2651258.0,,63760110.0,,,,
2017-03-31,2017-05-12,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6167537.0,10641340.0,2804488.0,,,,,,48238.0,11537078.0,,,131760.0,12941498.0,1669509.0,7996954.0,,,,,23897.0,,43138901.0,4273311.0,,,38865590.0,0.0,20512490.0,,,,23779.0,,32570.0,-62740.0,32570.0,-148269.0,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-1402387.0,0.0,6029718.0,110730.0,,,,0.0,0.0,,,,-2499.0,0.0,,,,,,,,0.0,680372.0,704269.0,,,33683432.0,,,,-0.02,,-0.002,0.34,0.091,0.091,1264.0,,,,,-544267.0,,,,,,3006739.0,241127.0,,,,,1009565.0,5800121.0,,0.0,,,-1332777.0,,,-2499.0,0.0,,-71236.0,,,-94865.0,2499.0,,-6716.0,889.0,267611.0,0.0,,86226.0,,3561006.0,3006739.0,,250923.0,49.0,4702.0,4702.0,4910555.0,597320.0,698195.0,698195.0,307937.0,207062.0,,57777739.0,43138901.0,56116645.0,11864.0,,,16113031.0,255352.0,-1002.0,-403883.0,-1330278.0,,,2544968.0,6986216.0,,1009565.0,-1009565.0,,104138.0,11864.0,,72109.0,,72213.0,,-323212.0,,,,,,,1002.0,0.001,1000000.0,0.0,0.0,0.0,853125.0,,,,,255352.0,,,,,-1298146.0,38043245.0,24029012.0,,,,,8791.0,-24929314.0,,0.0,,,131250.0,,188425.0,-14638838.0,,,,,,,,,,119824.0,2672449.0,,66660110.0,,,,
2017-06-30,2017-08-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6281248.0,11145592.0,2853244.0,,,1972395.0,,,51907.0,12003689.0,,,147250.0,13268597.0,1380774.0,7996954.0,,,,,20922.0,,43074981.0,4369130.0,,,38705851.0,,20890680.0,,,,35241.0,,44152.0,,44152.0,,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-1716642.0,,6037559.0,98010.0,,,,,0.0,,,,256.0,,,,,,,,,0.0,683319.0,,,,32434923.0,,,-0.02,-0.02,,0.0,0.34,0.095,0.091,,,,,179499.0,-699812.0,,,,,,3037883.0,245571.0,,,,,1015401.0,5907058.0,,,,,-1427651.0,,,256.0,,,,,,,,,,,,,,,,3737695.0,3037883.0,,254652.0,23.0,,,5253914.0,608332.0,710870.0,710870.0,313418.0,210880.0,,55259821.0,43074981.0,57684587.0,12083.0,,,15426837.0,,,,-1427907.0,,,2591890.0,7115021.0,,1015401.0,-1015401.0,,106058.0,12083.0,,288735.0,,157577.0,,-412250.0,,,,,,,,0.001,1000000.0,0.0,0.0,,721875.0,,,,,,,,,,-1374424.0,37761379.0,23723351.0,,,,,8911.0,-26357219.0,,,,,131250.0,,191899.0,-24976445.0,,,,,,,,,,122033.0,2721849.0,,66760110.0,,,,
2017-09-30,2017-11-17,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6411380.0,11696857.0,2862958.0,,,2013262.0,,,54294.0,12538266.0,,,168807.0,14275968.0,1008359.0,7996954.0,,,,,32998.0,,43468797.0,4730841.0,,,38737956.0,0.0,21323482.0,,,,78374.0,,87480.0,,87480.0,,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-1686779.0,,6162642.0,100040.0,,,,586011.0,1152.0,,,,643.0,0.0,,,,,,,,0.0,714771.0,,,,33285765.0,,,-0.02,-0.02,,0.001,0.34,0.091,0.092,,,,,580666.0,-739105.0,,,,,,3076026.0,255934.0,,,,,1026977.0,6029437.0,,4410.0,,,-1312569.0,,,1795.0,,,,,,,,,,,,,,,,3815131.0,3076026.0,,256667.0,46.0,,,5628436.0,620935.0,724642.0,724642.0,318955.0,215248.0,,61511056.0,43468797.0,59694542.0,12334.0,,,15728659.0,,,,-1314364.0,,,2645588.0,7262427.0,,1026977.0,-1022567.0,,108654.0,12334.0,,372415.0,,33298.0,,-290002.0,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,590625.0,,,,,,,,,,-1281066.0,38531191.0,23469851.0,,,,,9106.0,-27671585.0,,590421.0,,,131250.0,,195875.0,-18042259.0,,,,,,,,,,126624.0,2778239.0,,66760110.0,,,,
2017-12-31,2018-05-29,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,3824981.0,12250677.0,3039581.0,,1867203.0,,,,56673.0,12250677.0,,,225118.0,15070704.0,745889.0,7996954.0,,,,0.0,97487.0,,40556431.0,7785521.0,4010000.0,4010980.0,32770910.0,,21658630.0,-7183635.0,399580.0,,24793.0,,24793.0,-61726.0,34175.0,-146664.0,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-8257645.0,,,101613.0,,,,1619149.0,984.0,,,,-1384.0,,,,,,,,,0.0,2784997.0,2882484.0,35407421.0,4563.0,35407421.0,35411984.0,,,-0.11,,0.002,-0.34,0.103,,5959.0,1.0,74000.0,560000.0,,775905.0,100737.0,100737.0,100737.0,100737.0,100737.0,3099189.0,,-1957975.0,-1957975.0,-1957975.0,27094.0,615652.0,6124204.0,,1006.0,780000.0,,-587580.0,-588564.0,-6585506.0,984.0,6156.0,6156.0,3211.0,,,-96752.0,1384.0,,82688.0,-478173.0,1256461.0,-15243.0,,-87828.0,,3875094.0,3099189.0,,1037657.0,59.0,,9903.0,5991774.0,21.0,458405.0,458405.0,460783.0,,-209264.0,62033799.0,40556431.0,61822318.0,211481.0,1867203.0,198954.0,15789963.0,151591.0,-13030.0,-291184.0,-7174070.0,,,2687169.0,7376573.0,,615652.0,-614646.0,,115612.0,12527.0,,1083575.0,-1083575.0,131616.0,27125.0,27066.0,,,,,,,13030.0,0.001,1000000.0,,,,459375.0,459375.0,,,,225645.0,-74054.0,225645.0,,,-7174070.0,38957941.0,23109013.0,14811.0,,0.1,9382.0,9382.0,-30844224.0,1006.0,1756021.0,,533.0,525000.0,,,-21491146.0,,3000000.0,,,984375.0,,,,,219172.0,2821906.0,,66735452.0,,,,
2018-03-31,2018-06-25,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,3974680.0,12967376.0,3142637.0,,2082913.0,,,,60929.0,,,,173441.0,16371827.0,-82184.0,7996954.0,,,,,25861.0,,41223780.0,7941361.0,4170000.0,4167959.0,33282419.0,,22506293.0,-1430318.0,33311.0,,,,23395.0,,34868.0,693.0,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-2255086.0,,,105591.0,,,,,,,0.0091,,4356.0,,,,,,,,,,717184.0,743047.0,37080404.0,,37080404.0,,,,-0.02,,0.0,0.21,0.083,,1262.0,1.0,74000.0,,,991473.0,104679.0,104679.0,104679.0,104679.0,104679.0,3194313.0,,,,,,153901.0,6363889.0,,,810000.0,,-153949.0,-153949.0,-1273064.0,4356.0,615.0,615.0,-15715.0,,,,-4356.0,,-189.0,,234440.0,,,,,4185786.0,3194313.0,,271910.0,16.0,,18877.0,6482331.0,21.0,,476346.0,478817.0,,,64970012.0,41223780.0,64750254.0,219758.0,2082913.0,206740.0,16374347.0,330252.0,,-330821.0,-1427013.0,,,2792338.0,7665272.0,,153901.0,-153901.0,,17139.0,13018.0,,828073.0,,35080.0,,-48.0,,,,,,,,0.001,1000000.0,,,,328125.0,328125.0,,,,330252.0,,330252.0,,,-1427013.0,40449060.0,23268551.0,,,0.1,11473.0,11473.0,-32285015.0,,,,,131250.0,,,-23746232.0,,3000000.0,,,,,,,,227559.0,2932348.0,,66760110.0,,,,
2018-06-30,2018-09-28,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,3777346.0,12673031.0,2986610.0,,2013602.0,,,,58981.0,,,,232502.0,16151728.0,1096646.0,7996954.0,,,,,25796.0,,38490037.0,7435001.0,,3961029.0,31055036.0,,21388904.0,,,,,,23744.0,,34724.0,,,0.001,100000000.0,66760110.0,66760110.0,66760.0,13185.0,,,100347.0,,,,,,,0.0091,,-2747.0,,,,,,,,,,593978.0,,35356052.0,,35356052.0,,,-0.02,,,-0.002,0.21,0.089,,,1.0,74000.0,,,815984.0,101947.0,101947.0,101947.0,101947.0,101947.0,3010852.0,,,,,,858912.0,6047936.0,,,,,-1168392.0,,,-2747.0,,,,,,,,,,,,,,,,3826836.0,3010852.0,,274061.0,7.0,,,6418394.0,21.0,,452697.0,455045.0,,,62209306.0,38490037.0,62000459.0,208847.0,2013602.0,196476.0,15604012.0,,,,-1165645.0,,,2653704.0,7284708.0,,858912.0,-858912.0,,5000.0,12371.0,,-1178830.0,,35372.0,,-309480.0,,,,,,,,0.001,1000000.0,,,,196875.0,196875.0,,,,,,,,,,38483467.0,21563206.0,,,,10980.0,10980.0,-33436882.0,,,,,131250.0,,,-23719269.0,,,,,,,,,,215111.0,2786722.0,,66760110.0,,,,
2018-09-30,2018-11-16,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,3633154.0,12546679.0,2872605.0,,1969897.0,,,,57764.0,,,,258226.0,16208000.0,1984124.0,7996954.0,,,,,24100.0,,36230304.0,7024719.0,,3809825.0,29205585.0,,20572424.0,,,,,,21013.0,,31611.0,,,0.001,100000000.0,66760110.0,66760110.0,66760.0,-362101.0,,,96517.0,,,,,-3199.0,,0.0091,,1171.0,,,,,,,,,,663450.0,,34126177.0,,34126177.0,,,-0.02,,,-0.002,0.21,-0.289,,,1.0,74000.0,,,808757.0,95685.0,95685.0,95685.0,95685.0,95685.0,2871997.0,,,,,,960911.0,5817068.0,,,,,-1251607.0,,,-2028.0,,,,,,,,,,,,,,,,3680754.0,2871997.0,,258482.0,37.0,,,6430136.0,20.0,,435631.0,437889.0,,,60311674.0,36230304.0,60110800.0,200874.0,1969897.0,188975.0,15041127.0,,,,-1249579.0,,,2552404.0,7006629.0,,960911.0,-960911.0,,36678.0,11899.0,,-887478.0,,32177.0,,-290696.0,,,,,,,,0.001,1000000.0,,,,65625.0,65625.0,,,,,,,,,,37047202.0,20100007.0,,,,10598.0,10598.0,-34686461.0,,,,,131250.0,,,-24081370.0,,,,,,,,,,206794.0,2680259.0,,66760110.0,,,,
2018-12-31,2019-04-16,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,11424.0,70957.0,,0.0,,,50953.0,,,,,4138.0,517356.0,1927713.0,7533914.0,,,,6090.0,99461.0,,536815.0,124247.0,,,412568.0,,,21274081.0,153491.0,6530.0,,12724.0,34389.0,,34389.0,214.0,,0.001,100000000.0,15977922.0,15977922.0,15978.0,22436890.0,,,,,560000.0,,33592.0,9.0,,0.0091,,,,,,,,,,,,2627115.0,2726576.0,,,4371.0,4371.0,,,0.32,,0.0,0.21,0.081,,-2083.0,1.0,74000.0,,,,,,,,,,,,,,,584259.0,,,15157.0,0.0,,634795.0,634786.0,-4307938.0,9.0,,,17265.0,14533.0,,,77.0,,880.0,81.0,1187962.0,-31271.0,,,,,,,,66.0,,24472.0,,,,,,,,91115.0,536815.0,91115.0,,,,858380.0,470979.0,3225.0,-471907.0,21255066.0,,15583.0,,,,585217.0,-570060.0,,7286.0,,,-1181824.0,,,1198400.0,1204855.0,438.0,23322.0,,,,16162.0,,0.001,1000000.0,,,,,0.0,,,,,,487141.0,,,,929924.0,412568.0,,,0.1,0.0,,-9589158.0,48749.0,,,958.0,459375.0,,,445700.0,,,,24000.0,,,,,-537822.0,4363.0,,,65467447.0,,,,
2019-03-31,2019-05-31,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,94462.0,,,,,,4337.0,,,,,,542065.0,1858434.0,7533914.0,,,,2638.0,,,437341.0,48104.0,,,389237.0,,,,,,,,27206.0,,27206.0,-7183.0,,0.001,100000000.0,15977922.0,15977922.0,15978.0,-176492.0,,,,,,,4699.0,,,,,,,,,,,,,,,23468.0,23468.0,,,4455.0,,,,-0.01,,0.0,0.21,0.009,,647.0,1.0,74000.0,,,,,,,,,,,,,,,106960.0,,,1761.0,,,-107213.0,-107213.0,,,,,-72183.0,-51062.0,,,,,-4223.0,,12766.0,6119.0,,,,,,,,18.0,,,,,,,,,,,437341.0,99133.0,,,,,,22974.0,-30804.0,-107213.0,,15883.0,,,,108837.0,-107076.0,,,,,69279.0,,,67.0,-137.0,446.0,678.0,,,,,,0.001,1000000.0,,,,,,,,,,,,22974.0,,,931302.0,389237.0,2638.0,,,,,-9696371.0,6460.0,,,1877.0,69000.0,,,338208.0,,69000.0,,,,,,,,216.0,,,15977922.0,,,,
2021-06-30,2021-08-10,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,3421.0,,,,,,,,,,,,,1858434.0,7538557.0,,,,,,,3300.0,3300.0,,,,,,,,,,,,,,,,0.001,100000000.0,16110005.0,16110005.0,16110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31631.0,,,,0.0,,0.0,0.21,,,,,,,,,,,,,,,,,,,,1676.0,,,,,,-1676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330.0,35052.0,,,,,,,,-1676.0,,,,,,1676.0,-1676.0,,,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,3300.0,,,,,,,,,,,,,,,,,-9444823.0,,,,,,,,-31722.0,,,,,,,,,,,,,16110005.0,,,,
2021-09-30,2021-11-12,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,20499.0,,,,,,,,,,,,,1858434.0,7538557.0,,,,,,,3330.0,3330.0,,,,,,,,,,,,,,,,0.001,100000000.0,16110005.0,16110005.0,16110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37461.0,,,,0.0,,0.0,0.21,0.0,,,,,,,,,,,,,,,,,,,22908.0,,,,,,-22908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330.0,57960.0,,,,,,,,-22908.0,,,,,,22908.0,-22908.0,,,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,3330.0,,,,,,,,,,,,,,,,,-9467731.0,,,,,,,,-54630.0,,,,,,,,2366668.0,200.0,,,,16110005.0,,,,
2021-12-31,2022-02-24,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,22518.0,,,,,,,,,,,,,1858434.0,7538557.0,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,16110005.0,16110005.0,16110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43581.0,,,,0.0,,0.0,0.21,0.0,,,,,,,,,,,,,,,,,,,61099.0,,,,,,,,,,,,,,,,,,,,22318.0,,,,,,,,,,,,,,,,,,,,,66099.0,,,,,38581.0,,-38581.0,-60899.0,,,,,,61099.0,-61099.0,,,,,,,,200.0,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,38581.0,,,,,,,,,,,-9479200.0,,,,,,,,-66099.0,,,,,,,,,,,,,16110005.0,,0.21,-60899.0,
